PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
1441,aconitate [cis or trans],Energy,TCA Cycle,46173,LC/MS Neg,100001359,580,173.0092,643757;444212,,"C02341,C004174","HMDB0000958,HMDB000072",2.0307,1.0402,2.153,1.6484,0.5218,1.2234,0.7843,0.8436,0.4322,2.3216,1.1945,0.5778,0.5669,2.6287,0.6033,1.2507,0.9598,0.6119
4145,adenine,Nucleotide,"Purine Metabolism, Adenine containing",554,LC/MS Pos Early,880,2221,136.0618,190,73-24-5,C00147,HMDB0000034,0.751,0.1757,0.1675,0.4958,1.1354,0.4634,0.5954,1.2631,0.9399,2.0972,3.7485,1.403,1.0601,2.3805,0.7692,1.0764,0.4888,2.4472
4144,adenosine,Nucleotide,"Purine Metabolism, Adenine containing",555,LC/MS Pos Early,798,2169,268.104,60961,58-61-7,C00212,HMDB0000050,0.627,0.5733,0.4743,0.5953,0.8712,0.7979,1.2163,0.7287,1.0762,1.1908,10.4552,1.4438,0.9026,8.0302,1.2871,1.5962,0.9238,1.1673
4140,"adenosine 3',5'-cyclic monophosphate (cAMP)",Nucleotide,"Purine Metabolism, Adenine containing",2831,LC/MS Neg,207,1952.2,328.0452,6076,60-92-4,C00575,HMDB0000058,1.2727,0.7126,1.0393,0.7788,1.2894,1.2201,0.5575,1.3669,0.9344,1.2734,0.8377,1.1725,0.7705,1.4479,0.5593,0.9607,1.0434,0.9029
4137,AMP,Nucleotide,"Purine Metabolism, Adenine containing",32342,LC/MS Pos Early,209,1013,348.0704,6083,149022-20-8,C00020,HMDB0000045,0.3818,1.1871,0.3313,0.3728,2.8935,0.4332,1.6357,0.8127,3.0755,0.8868,4.0645,1.9412,1.6198,0.9225,1.7599,1.0775,0.5037,0.6501
1907,adipoylcarnitine (C6-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",52988,LC/MS Pos Early,100006614,2570,290.1598,71296139,,,HMDB0061677,1.7465,0.5025,0.7675,2.6482,0.7969,1.533,1.1112,1.1198,1.1467,0.7129,0.7339,0.6839,1.1502,1.0464,0.7389,0.9536,1.2905,0.2857
1575,adrenate (22:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),32980,LC/MS Neg,100001193,5678,331.2643,5497181;5282844,2091-25-0,C16527,HMDB0002226,0.2215,0.1873,0.1457,1,2.4434,1.39,2.3569,0.8297,7.1978,0.1457,0.3361,5.5428,2.1747,0.1534,14.4081,1.604,0.8744,0.5633
534,agmatine,Amino Acid,Polyamine Metabolism,15496,LC/MS Pos Early,100000103,3057,131.1291,199,2482-00-0,C00179,HMDB0001432,0.5894,2.9289,3.8185,0.6512,0.5894,0.9846,0.5894,0.5894,0.5894,1,1.3938,0.5894,0.5894,1.6616,0.5894,0.7917,0.9643,1.8358
1083,ala-ile-ala,Peptide,Polypeptide,64506,LC/MS Pos Early,100021655,2892,274.1761,18218408,,,,0.3238,1.1614,0.7886,0.2865,1.436,0.4854,0.6528,1.5274,2.3708,1.0444,1.5617,1.1487,0.9556,0.7757,0.2865,0.4628,0.2865,1.1056
1084,ala-leu-ala,Peptide,Polypeptide,64505,LC/MS Pos Early,100021654,2945,274.1761,23080784,,,,0.3688,1.285,1,0.2408,1.7794,0.474,0.6632,1.6831,3.4158,1.372,1.689,1.6038,0.9769,1.0201,0.3549,0.4153,0.2408,0.8621
29,alanine,Amino Acid,Alanine and Aspartate Metabolism,1126,LC/MS Pos Early,811,1700,90.055,5950,56-41-7,C00041,HMDB0000161,0.6582,0.8976,0.6619,0.9134,1.7234,1.0001,1.7524,0.9999,2.2909,0.5376,0.752,1.2847,1.3805,0.4372,3.2795,1.5096,1.0274,0.7545
663,alanylleucine,Peptide,Dipeptide,37093,LC/MS Pos Early,100001890,3055,203.139,259583,1638-60-4,,HMDB0028691,0.5536,0.8322,1.2588,0.3905,1.4461,0.4824,0.7111,2.1838,2.1983,8.2136,2.1965,0.8764,0.7584,2.9564,1.1236,0.8032,0.7734,1.2419
4132,allantoic acid,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",33434,LC/MS Polar,218,2960,175.0473,203,99-16-1,C00499,HMDB0001209,1.8444,0.6301,0.6301,1,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,12.0119,0.795,0.6301,2.05,0.8127,0.6301,0.6301,0.6301
4131,allantoin,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1107,LC/MS Polar,1002,1672,157.0367,204;439714;439713,97-59-6,"C02350,C02348,C01551",HMDB0000462,2.0023,1.247,1.0321,1.9419,1.4188,1.2569,0.9679,0.6734,1.4749,0.7942,0.4651,0.7363,0.6418,1.1703,0.9341,1.0469,0.5607,0.3899
4367,alpha-CEHC glucuronide*,Cofactors and Vitamins,Tocopherol Metabolism,39346,LC/MS Neg,100003101,2616,453.1766,134819285,477200-36-5,,HMDB0062445,1.6034,0.6162,0.6162,3.1196,1.1841,2.3312,0.9529,1.0757,0.6925,0.6162,0.6162,0.7989,0.9781,0.6162,0.8396,0.6162,1.0219,0.6162
4369,alpha-CEHC glycine*,Cofactors and Vitamins,Tocopherol Metabolism,62281,LC/MS Neg,100005974,4076,334.166,,,,,0.3308,0.3308,0.3308,1.895,1.1337,0.5008,0.3308,1.4743,0.9232,0.3308,0.3308,1,0.813,0.3308,0.3308,0.3308,1.0177,0.3308
4356,alpha-CMBHC glucuronide,Cofactors and Vitamins,Tocopherol Metabolism,63926,LC/MS Neg,100005977,3664,495.2236,,,,,1.0779,0.488,0.6097,2.2592,0.9644,1.7088,0.916,1.0488,0.772,0.6528,0.7762,1.2304,1.1693,0.958,1.3121,1.0356,1.3284,0.6262
347,alpha-hydroxyisocaproate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",22132,LC/MS Neg,100000706,1840,131.0714,92779;83697;439960,10303-64-7,C03264,"HMDB0000665,HMDB0000624,HMDB00746",1.6288,0.2057,0.3266,5.4143,1.3026,0.7503,0.3459,0.2057,0.6186,1.8075,0.797,0.2057,0.752,0.981,2.1779,1.4519,3.2558,1.019
424,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",46537,LC/MS Polar,100001300,1052,117.0557,99823,600-37-3,,HMDB0000407,0.8866,0.7872,0.7872,1.9069,1.3375,0.7872,0.9252,1.0524,1.3753,0.8333,0.9994,0.8047,0.8344,1.0006,2.3361,1.6729,2.0653,0.912
46,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,62101,LC/MS Polar,100002397,1916,144.0302,48,18465-19-5,C00940,HMDB0001552,0.9483,1.025,0.6731,0.6066,1.6672,1.0624,1.284,0.975,1.7325,0.7692,0.8189,1.3096,0.8211,0.9462,4.1854,1.6332,0.8124,1.1113
1445,alpha-ketoglutarate,Energy,TCA Cycle,528,LC/MS Polar,93,2700,145.0143,51,305-72-6;328-50-7;22202-68-2,C00026,HMDB0000208,0.82,1.0797,0.9203,0.8564,1.3522,0.6695,0.8873,1.4893,1.5485,0.5404,1.0958,0.8997,1.4703,0.8692,1.6479,0.753,1.2256,1.2042
3463,alpha-muricholate,Lipid,Primary Bile Acid Metabolism,34092,LC/MS Neg,100001280,4765,407.2803,53477700,2393-58-0,C17647,HMDB0000506,0.4545,0.0036,0.6136,0.0036,0.7738,0.0036,0.1063,4.4203,0.811,0.0036,4.2594,1.4968,0.8769,2.2077,0.0036,1.1231,2.5982,5.8557
4357,alpha-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,1561,LC/MS Pos Late,1105,2522,430.3782,86472,59-02-9;10191-41-0,C02477,HMDB0001893,0.9576,0.9791,0.9235,0.9438,0.9307,0.8777,0.7075,1.1116,1.1461,1.1438,1.2029,1.0209,1.1514,1.0549,0.774,0.839,1.3825,1.333
4358,alpha-tocopherol acetate,Cofactors and Vitamins,Tocopherol Metabolism,38288,LC/MS Pos Late,100002328,2702,490.4255,2117,7695-31-2,C13202,HMDB0034227,0.7229,1.8694,0.7877,1.1458,0.7611,0.9777,1.0856,1.0031,1.1049,1.4545,0.7202,1.2416,1.4004,1.2248,0.8609,0.9068,0.8856,0.9969
4363,alpha-tocotrienol,Cofactors and Vitamins,Tocopherol Metabolism,37502,LC/MS Pos Late,100001979,1986,424.3336,5282347,58864-81-6,C14153,HMDB0006327,0.6777,1.2849,0.8704,0.9015,0.8456,0.7754,0.7831,1.0606,1.2536,1.6225,1.0975,1.0537,1.1204,0.9463,0.6529,0.7661,1.6108,1.2659
87,anserine,Amino Acid,Histidine Metabolism,15747,LC/MS Pos Early,100000044,2924,241.1295,112072,10030-52-1,C01262,HMDB0000194,1.1909,1.1785,0.9769,1.1104,0.8054,0.9872,0.7024,0.2645,0.4746,1.7792,1.0128,1.0482,0.824,1.4644,1.0368,1.0657,0.6808,0.6973
275,anthranilate,Amino Acid,Tryptophan Metabolism,4970,LC/MS Pos Early,1258,2606,138.055,227,118-92-3,C00108,HMDB0001123,1.3107,0.756,0.7641,0.8614,0.6294,1,0.6294,1.215,0.6294,1.1192,1.2001,0.9698,0.7906,1.0701,0.6294,1.7726,0.6612,1.2428
4726,apigenin 7-O(6-malonyl-beta-D-glucoside),Xenobiotics,Food Component/Plant,57679,LC/MS Neg,100002893,3342,269.0458,5281602,51011-05-3,C10020,HMDB0037346,1,0.257,1.2754,0.1928,0.1928,0.21,3.4961,2.7978,2.736,0.3084,0.1928,0.1928,0.1928,0.1928,0.1928,0.1928,0.1928,0.1928
1269,arabinose,Carbohydrate,Pentose Metabolism,575,LC/MS Polar,828,1804.5,195.051,66308,28697-53-2,C00216,HMDB0029942,13.9896,0.4551,0.6507,0.4808,4.4107,0.4372,3.2165,0.7039,7.1544,0.27,1.9855,0.396,1.1823,0.2214,15.6248,6.9163,6.9347,0.8177
1277,arabitol/xylitol,Carbohydrate,Pentose Metabolism,48885,LC/MS Polar,100006430,1932.4,151.0612,6912;94154,,"C00542,C01904,C00379","HMDB0002917,HMDB0001851,HMDB0000568",1.3593,1.5409,1.2425,1.3292,0.9877,1.2494,1.1857,0.677,0.7472,0.9233,0.4426,0.6438,0.4871,1.0766,1.0123,1.4218,0.5944,0.3845
1283,arabonate/xylonate,Carbohydrate,Pentose Metabolism,48255,LC/MS Polar,100006115,2700,165.0405,122045;6602431,,"C00502,C05411",HMDB0000539,1.1913,1.7538,1.279,1.5338,0.9334,1.6226,1.1423,0.4802,0.5924,1.0919,0.3522,0.499,0.3638,0.9342,1.0658,1.1197,0.4511,0.1827
1517,arachidate (20:0),Lipid,Long Chain Saturated Fatty Acid,1118,LC/MS Neg,893,6240,311.2956,10467,506-30-9,C06425,HMDB0002212,0.5524,0.6844,0.8135,0.9066,1.0351,1.0313,1.703,0.9687,1.373,0.9208,1.0344,1.9354,1.6074,1.1165,3.1206,0.9433,0.5868,0.6463
1573,arachidonate (20:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1110,LC/MS Neg,229,5535,303.233,444899,506-32-1,C00219,HMDB0001043,0.2364,0.4319,0.187,0.8601,1.8361,1.1097,1.6001,0.9296,4.0306,0.1108,0.3215,2.7462,1.7474,0.0941,6.5849,1.232,1.0704,0.455
1894,arachidonoylcarnitine (C20:4),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57518,LC/MS Pos Late,100015837,1353,448.3422,136212424,,,HMDB0006455,0.4921,1.2145,0.3979,0.7464,1.1233,2.0063,0.6775,1.4318,1.7642,0.3775,0.7844,1.2298,2.1256,0.8227,1.7168,0.7592,2.0954,0.8767
522,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,57461,LC/MS Pos Early,100002769,2150,176.103,160437,157-07-3,,HMDB0003148,1.441,1.0973,1.0033,1.3112,0.9967,0.9587,1.0474,0.6757,0.8221,1.0414,0.5346,0.715,0.4498,1.0902,0.9656,1.6138,1.6573,0.6365
483,arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1638,LC/MS Pos Early,231,2825,175.119,6322,1119-34-2,C00062,HMDB0000517,0.7071,1.0855,0.8218,0.8082,1.7053,0.9724,1.5704,1.0276,1.984,0.8846,0.8027,1.2385,1.2995,0.472,2.2104,1.2921,0.8219,0.7026
484,argininosuccinate,Amino Acid,Urea cycle; Arginine and Proline Metabolism,15497,LC/MS Pos Early,232,2745,291.1299,60150382,156637-58-0,C03406,HMDB0000052,1.8954,0.5387,0.2919,1.5222,1.3355,0.7161,1.0679,0.3873,2.5074,0.2919,0.7211,0.3522,0.7605,0.3555,3.108,1.9093,2.0012,1
4344,ascorbate (Vitamin C),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,32354,LC/MS Pos Early,233,770,177.0394,54670067,134-03-2,"C00072,D00018",HMDB0000044,0.4056,1.2039,0.7571,0.4056,1.8777,0.7424,0.4056,0.4056,7.7511,0.4056,0.4056,1,1.3793,0.4056,0.4056,0.4056,0.7097,0.4056
4345,ascorbic acid 2-sulfate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63590,LC/MS Polar,100009329,3042,254.9816,54676864,,,HMDB0060649,5.0696,0.3798,0.6227,5.4718,2.5012,1.418,0.3798,0.3798,2.256,0.3798,0.3798,0.3798,0.419,0.8922,1,0.4515,0.3798,0.3798
4346,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63687,LC/MS Polar,100020409,2025,254.9815,11425365,,,,6.6992,1.1951,1.0327,6.2945,2.6919,2.244,0.7738,0.6999,2.9155,0.4174,0.6236,0.4228,0.6843,1.0522,1.4836,0.9673,0.6502,0.3899
40,asparagine,Amino Acid,Alanine and Aspartate Metabolism,512,LC/MS Pos Early,917,1225,133.0608,6267,70-47-3,C00152,HMDB0000168,0.7822,1.0304,0.7685,0.9943,1.5932,0.9699,1.5672,0.9081,2.0965,0.5967,0.5622,1.3187,1.3688,0.4859,3.3801,1.3499,1.0057,0.6838
36,aspartate,Amino Acid,Alanine and Aspartate Metabolism,443,LC/MS Pos Early,234,1165,134.0448,5960,56-84-8,C00049,HMDB0000191,0.5247,0.6849,0.6946,0.8331,1.5773,0.6785,1.2905,1.4153,1.9997,0.4657,0.7753,1.0566,1.194,0.5995,3.2025,1.1859,1.1442,0.9434
1679,azelate (C9-DC),Lipid,"Fatty Acid, Dicarboxylate",18362,LC/MS Neg,2029,1276,187.0976,2266,123-99-9,C08261,HMDB0000784,1.5613,1.1868,1.5027,1.3367,0.7385,1.1183,0.8999,0.8181,0.6835,1.5241,1.498,1.0861,0.7813,1.4671,0.7179,0.9139,0.7894,0.5981
1519,behenate (22:0)*,Lipid,Long Chain Saturated Fatty Acid,12125,LC/MS Neg,314,6745,339.3269,8215,112-85-6,C08281,HMDB0000944,0.4319,0.8611,0.7777,0.7303,0.9821,1.4908,3.6851,1.4411,3.055,1.0179,0.8172,1.4819,3.0461,0.9537,4.7188,1.5837,0.7651,0.7903
4473,benzoate,Xenobiotics,Benzoate Metabolism,15778,LC/MS Neg,100000008,1750,121.0295,243,65-85-0,C00180,HMDB0001870,0.8767,1.0905,0.5049,0.9351,1.0251,1.0927,0.9401,0.7905,0.797,1.3673,0.731,1.5909,1.8559,1.4714,3.6931,1.156,0.7981,0.9749
4237,beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",55,LC/MS Pos Early,244,1905,90.055,239,56-41-7;107-95-9,C00099,HMDB0000056,1.1305,0.6909,0.6773,0.9633,1.063,1.3927,1.4388,1.1891,1.843,0.9401,0.9937,0.8914,0.9277,0.9064,2.5113,1.741,0.8815,1.0063
56,beta-citrylglutamate,Amino Acid,Glutamate Metabolism,54923,LC/MS Neg,100003271,530,320.0623,189741,73590-26-8,C20775,,1.6375,1.4416,1.5257,1.9141,0.7016,1.1943,0.417,0.3747,0.3747,2.5231,0.6477,0.3747,0.3747,1.2701,0.6032,1,0.4474,0.7327
363,beta-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",12129,LC/MS Polar,1442,1149.8,117.0557,69362,625-08-1,,HMDB0000754,0.8269,0.7026,0.7026,0.9979,0.9138,1.6037,0.9869,1.0355,1.0496,0.8212,1.0482,0.9512,1.126,1,1.6599,0.7913,1.3624,1.0839
364,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35433,LC/MS Pos Early,100001594,2584,262.1649,,99159-87-2,,,0.4956,0.1024,0.51,0.1024,0.7537,0.1024,0.1148,2.2373,0.261,1.2434,3.1669,1.875,1.0095,1.9487,0.601,0.9905,1.1286,2.382
3462,beta-muricholate,Lipid,Primary Bile Acid Metabolism,31885,LC/MS Neg,100001066,4794,407.2803,5283853,2393-59-1,C17726,HMDB0000415,0.396,0.0014,0.4162,0.0151,1.0756,0.0944,0.0834,5.7017,1.0661,0.5921,3.7858,1.6109,1.097,1.7228,0.866,0.9339,3.6618,3.6226
3220,beta-sitosterol,Lipid,Sterol,27414,LC/MS Pos Late,100001033,3054,397.3829,222284,83-46-5,C01753,HMDB0000852,0.9902,0.8305,0.8061,1.3173,0.7607,0.9799,0.9203,1.02,1.1883,0.9788,1.0098,0.8097,1.1289,1.0308,1.5875,0.9001,1.2004,1.164
7,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",3141,LC/MS Pos Early,799,1064,118.0863,247,107-43-7,C00719,HMDB0000043,0.8999,0.8475,0.5451,0.994,2.3668,1.006,2.6033,1.4964,3.3908,0.3873,0.4289,0.8589,1.257,0.3566,3.6498,2.0162,1.2815,0.9401
8,betaine aldehyde,Amino Acid,"Glycine, Serine and Threonine Metabolism",15499,LC/MS Pos Early,1219,1915,120.1019,249,7758-31-8,C00576,HMDB0001252,1.523,0.2049,0.2266,1.3726,0.8875,1,20.1886,0.1732,3.0575,0.5281,0.4003,1.3523,1.5561,0.3965,19.5657,8.1225,0.8551,0.1732
4406,"bilirubin (E,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,32586,LC/MS Pos Late,100001950,1045,585.2708,129320511,,,,1.4839,0.4056,0.4056,1.8408,0.4056,1.4396,0.4056,0.5078,0.4056,1.5349,0.6984,0.4056,0.4056,0.9083,1.1176,0.4056,0.8532,1
4405,bilirubin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,43807,LC/MS Pos Late,1090,1840,585.2708,5280352,635-65-4,C00486,HMDB0000054,1.4804,0.2697,0.982,3.5587,0.6093,1.617,0.6695,0.4724,0.3869,1.4256,1.1849,0.5639,0.6727,1.284,1.336,0.2573,1.018,1.7721
6441,"bilirubin degradation product, C17H18N2O4 (1)",Partially Characterized Molecules,Partially Characterized Molecules,64409,LC/MS Neg,100022005,4633,313.1194,,,,,1.6792,0.289,1.5105,3.6972,0.9925,1.8966,1.0419,1.0075,0.6978,0.9363,0.7586,0.6113,0.9197,1.138,2.6924,0.4161,0.9751,1.4553
6442,"bilirubin degradation product, C17H18N2O4 (2)",Partially Characterized Molecules,Partially Characterized Molecules,64407,LC/MS Neg,100022006,4793,313.1194,,,,,2.0365,0.5524,1.5358,3.5246,0.999,2.1312,0.9196,0.9211,0.9106,1.0485,0.6615,0.762,1.001,1.2677,2.3911,0.5077,0.8716,1.3611
6443,"bilirubin degradation product, C17H18N2O4 (3)",Partially Characterized Molecules,Partially Characterized Molecules,64408,LC/MS Neg,100022007,4906,313.1194,,,,,1.8652,0.6077,1.6248,3.4539,0.9933,2.2479,0.9847,1.0067,0.8937,0.9486,0.7018,0.6939,1.089,1.2469,2.2259,0.4778,0.9529,1.2942
6444,"bilirubin degradation product, C17H20N2O5 (1)",Partially Characterized Molecules,Partially Characterized Molecules,64405,LC/MS Neg,100022008,3756,331.1299,,,,,1.9331,0.3015,1.0651,4.0001,0.3015,2.8446,1.2902,0.3502,0.3015,1.2888,0.3885,0.3438,0.4391,1.6416,1.9767,0.6764,0.7266,0.9349
6445,"bilirubin degradation product, C17H20N2O5 (2)",Partially Characterized Molecules,Partially Characterized Molecules,64406,LC/MS Neg,100022009,3890,331.1299,,,,,2.3503,0.2635,1.4534,4.7696,0.5411,3.5512,1.5089,0.6333,0.265,1.58,0.5294,0.4975,0.6727,1.8113,2.5079,0.7965,0.9069,1.0931
4408,biliverdin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,2137,LC/MS Pos Late,250,1016,583.2551,5280353,55482-27-4;55482-27-4,C00500,HMDB0001008,1.5897,0.6803,0.9945,3.7032,0.7883,2.4472,1.0824,0.6924,1.1714,1.8909,1.0055,0.66,0.7879,1.3173,1.1866,0.593,0.9542,0.6532
4387,biopterin,Cofactors and Vitamins,Tetrahydrobiopterin Metabolism,12358,LC/MS Neg,1548,1398,236.0789,445040,22150-76-1,C06313,HMDB0000468,1.8596,0.3635,0.3635,3.1982,1.2776,1.2738,0.9334,0.3635,1.7371,0.4705,0.3635,0.3635,0.5357,0.3635,0.806,1.0666,0.8292,0.3635
4381,biotin,Cofactors and Vitamins,Biotin Metabolism,568,LC/MS Pos Early,251,2253,245.0955,171548,58-85-5,C00120,HMDB0000030,0.696,0.8974,1.1112,0.696,0.8641,1,0.696,0.9125,1.2056,0.696,0.9855,1.8104,0.8183,1.6467,1.3813,1.4399,1.7627,0.9371
1487,butyrate/isobutyrate (4:0),Lipid,Short Chain Fatty Acid,40605,LC/MS Neg,1143,1062,87.0452,264,109-92-6,C00246,HMDB0000039,0.886,0.8961,1.797,1.8984,0.8333,0.8282,0.9489,0.2973,0.3742,1.6092,0.8274,1.2604,0.966,1.6524,1.1193,1.1522,1.1951,1.034
1768,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),32412,LC/MS Pos Early,100001054,2860,232.1543,439829,25576-40-3,C02862,HMDB0002013,0.295,0.295,0.295,0.295,1.245,0.295,0.295,0.295,0.755,0.295,0.295,0.295,0.327,0.295,2.9922,1.5208,0.295,0.295
5200,caffeic acid sulfate,Xenobiotics,Food Component/Plant,53254,LC/MS Polar,100009337,1307,258.9918,21668705,,,HMDB0041708,2.7509,0.5032,0.6295,2.3711,0.9947,1.0053,1.0373,0.9788,1.3923,0.4766,0.4161,0.132,0.3034,1.0359,1.7166,1.0392,1.3879,0.4457
3223,campesterol,Lipid,Sterol,33997,LC/MS Pos Late,100001269,2873,383.3672,173183,474-62-4,C01789,HMDB0002869,0.8725,0.7631,0.661,1.3074,0.7816,1.0224,1.0875,0.9776,1.7897,0.7826,0.6552,0.8425,1.0288,0.7796,2.3962,1.0534,1.4074,1.0371
1489,caproate (6:0),Lipid,Medium Chain Fatty Acid,32489,LC/MS Neg,926,2713.7,115.0765,8892,142-62-1,C01585,HMDB0000535,0.9425,0.6819,1.9666,1.1104,0.9195,1.0384,1.1305,0.3819,0.5454,0.9527,0.9616,3.0931,1.3071,4.1826,1.0608,0.7781,1.3883,0.8377
1491,caprylate (8:0),Lipid,Medium Chain Fatty Acid,32492,LC/MS Neg,932,4362,143.1078,379,124-07-2,C06423,HMDB0000482,0.5713,0.6726,0.8157,1.0763,0.6476,1.0788,1.0652,0.7195,0.5705,1.3,0.7592,4.5985,1.2423,1.6231,1.8566,0.9495,0.9876,1.0124
501,carboxy-methyl-arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,64071,LC/MS Pos Early,100021052,2778,233.1244,,18416-86-9,,HMDB39111,1.052,0.5989,1.3322,1.5129,0.9554,0.9473,0.8872,0.4901,0.8983,1.6485,0.6769,0.8292,0.371,1.179,1.3313,1.2706,1.1595,1.0446
58,carboxyethyl-GABA,Amino Acid,Glutamate Metabolism,40007,LC/MS Pos Early,100003260,2085,176.0917,2572,02/03/4386,,HMDB0002201,0.8837,1.0435,1.0526,0.8792,0.837,0.7133,0.9006,1.1939,0.5459,1.2775,1.5715,1.3593,0.6968,1.1608,0.6681,0.9998,1.0002,1.3745
507,carboxymethylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,64578,LC/MS Pos Early,100021196,820,174.0761,45116053,5626-40-4,,,0.8398,1.0914,0.9542,1.1476,0.9847,0.8194,1.0538,1.0022,0.4409,1.1381,1.4089,0.9964,0.7726,1.6258,0.7123,0.9978,1.33,2.2629
1932,carnitine,Lipid,Carnitine Metabolism,15500,LC/MS Pos Early,100000007,1978,162.1125,288,461-05-2,"C00487,C00308",HMDB0000062,0.5621,0.4013,0.2317,0.6298,2.0761,0.714,1.9865,1.1632,2.9562,0.1693,0.4564,1.3049,1.824,0.309,3.2511,1.7259,0.8368,1.5208
4428,carotene diol (1),Cofactors and Vitamins,Vitamin A Metabolism,57635,LC/MS Pos Late,100015966,1720,568.4276,,,,,0.964,1.036,1.0977,0.9597,0.8645,0.9338,0.8562,0.9468,1.1102,1.5981,1.2471,0.9115,1.1112,1.2669,0.7743,0.8055,1.3869,1.325
4429,carotene diol (2),Cofactors and Vitamins,Vitamin A Metabolism,57636,LC/MS Pos Late,100015967,1904,568.4279,,,,,0.4215,1.04,0.9625,1.0823,0.5524,0.6797,0.8596,0.5724,0.9505,1.3906,1.3521,1.0284,1.7519,1.1645,0.9716,0.6815,1.0445,1.3044
4430,carotene diol (3),Cofactors and Vitamins,Vitamin A Metabolism,57637,LC/MS Pos Late,100015968,1948,568.4279,,,,,0.824,1.1196,0.8409,1.0911,0.7229,0.6554,0.6825,0.3881,0.6685,1.2566,1.2434,1.0955,0.3881,1.043,1.035,0.3881,0.965,1.1605
237,catechol glucuronide,Amino Acid,Tyrosine Metabolism,53243,LC/MS Neg,100009326,1742,285.0616,75124209,,,,3.6555,0.826,0.992,2.5323,0.9343,0.7324,0.6746,0.3255,1.5414,0.3255,1.0621,0.3255,0.3255,1.3015,1.0007,1,0.3255,0.3255
4495,catechol sulfate,Xenobiotics,Benzoate Metabolism,35320,LC/MS Neg,100001605,1906,188.9863,3083879,4918-96-1,,HMDB0059724,5.0095,0.9518,1.5646,3.4138,2.2575,1.2705,0.9784,0.6293,2.6863,0.2794,0.5536,0.3005,0.3618,1.0216,1.8224,1.1594,0.5838,0.404
3047,"ceramide (d18:1/14:0, d16:1/16:0)*",Lipid,Ceramides,57432,LC/MS Pos Late,100015735,2477,510.4881,,,,,0.246,0.1565,0.1565,0.5019,1.9893,0.4621,2.1594,0.1565,3.0035,0.1565,0.1565,1,1.7593,0.1565,4.0873,1.7009,0.5752,0.362
3048,"ceramide (d18:1/17:0, d17:1/18:0)*",Lipid,Ceramides,57434,LC/MS Pos Late,100015737,3055,552.5351,,,,,0.311,0.1444,0.1357,0.6418,1.81,1,2.9468,0.3399,3.726,0.1357,0.1357,1.0305,1.4118,0.1357,3.8652,1.6992,0.4715,0.371
3050,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",Lipid,Ceramides,57440,LC/MS Pos Late,100015755,3920,594.582,,,,,0.5941,0.4664,0.4664,1.0096,1.6809,0.4664,4.6659,0.4664,1.3555,0.4664,0.4664,1.3172,0.9904,0.4664,0.4664,0.5504,0.6933,0.4664
3052,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,57443,LC/MS Pos Late,100015744,3858,646.6133,,,,,0.1372,0.1142,0.1142,0.2142,1.4962,0.9627,1.6106,0.1142,1.1966,0.1142,0.1142,0.6458,1.4118,0.1142,1.9519,1.0373,0.1142,0.3293
