PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,                                      Group HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
1936,acetoacetate,Lipid,Ketone Bodies,33963,LC/MS Pos Early,1218,1062,103.039,96,02/11/3483,C00164,HMDB0000060,0.4045,0.0981,1.5048,0.4716,1.7395,0.835,0.8065,0.7465,0.6018,1.0569,1.0773,1.0506,1.1533,1.025,2.3567,0.2505,0.975,1.8444
1840,acetylcarnitine (C2),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",32198,LC/MS Pos Early,100000802,2282,204.123,7045767,5080-50-2,C02571,HMDB0000201,1.2152,0.9793,1.004,0.87,1.0293,0.996,1.0071,1.1751,1.0958,0.9423,0.9501,0.8267,0.8371,0.8392,1.2862,1.0807,0.8729,1.4171
4140,"adenosine 3',5'-cyclic monophosphate (cAMP)",Nucleotide,"Purine Metabolism, Adenine containing",2831,LC/MS Neg,207,1952.2,328.0452,6076,60-92-4,C00575,HMDB0000058,0.8002,0.6451,0.6228,1.0371,0.9538,0.7754,1.2952,1.3137,1.3835,0.9629,0.8487,1.1335,1.4563,1.0454,0.6719,0.6161,1.1187,1.5739
4136,ADP,Nucleotide,"Purine Metabolism, Adenine containing",3108,LC/MS Pos Early,208,607,428.0367,6022,20398-34-9,C00008,HMDB0001341,2.3846,2.3129,2.1163,1.326,0.2803,0.9818,0.366,1.9477,0.813,0.5683,1.6143,1.0182,0.2107,0.2761,1.8033,0.6666,1.2142,0.2582
4324,adenosine 5'-diphosphoribose (ADP-ribose),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,558,LC/MS Neg,215,920,558.0644,192,68414-18-6,C00301,HMDB0001178,1.5542,1.3431,1.4471,1.0626,0.5265,0.8226,0.5415,1.9846,1.1974,0.8133,1.1936,1.1108,0.4995,0.2889,1.8678,0.9374,0.7794,0.7145
4137,AMP,Nucleotide,"Purine Metabolism, Adenine containing",32342,LC/MS Pos Early,209,1013,348.0704,6083,149022-20-8,C00020,HMDB0000045,0.6015,0.4983,1.0002,0.7028,1.3315,1.0648,0.9998,8.2186,4.9606,2.1845,0.6104,2.371,0.3811,0.2398,0.8478,0.3725,1.4048,1.5237
1907,adipoylcarnitine (C6-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",52988,LC/MS Pos Early,100006614,2570,290.1598,71296139,,,HMDB0061677,1.6182,2.2494,0.7291,0.9946,0.6995,0.7623,1.3041,1.0054,0.9795,1.1072,0.7546,0.9758,1.0128,1.0839,0.5165,1.4775,0.8866,1.1279
29,alanine,Amino Acid,Alanine and Aspartate Metabolism,1126,LC/MS Pos Early,811,1700,90.055,5950,56-41-7,C00041,HMDB0000161,0.5022,0.4591,1.1353,0.9298,0.9602,1.0674,1.043,0.9591,1.0398,0.7871,1.06,1.1257,0.9123,1.056,0.643,0.4215,1.0963,1.1637
4132,allantoic acid,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",33434,LC/MS Polar,218,2960,175.0473,203,99-16-1,C00499,HMDB0001209,0.4934,0.4934,0.4934,0.7072,0.7546,0.4934,1.3832,0.8324,1.0625,0.9115,1.3088,1.0657,1.0171,0.8852,0.4934,0.9852,1.0148,1.3882
4131,allantoin,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1107,LC/MS Polar,1002,1672,157.0367,204;439714;439713,97-59-6,"C02350,C02348,C01551",HMDB0000462,0.6718,0.6735,0.4993,0.7429,0.8667,0.7031,1.2221,0.9633,1.2232,0.9939,1.1476,1.0061,1.0394,1.1414,0.6278,1.0913,1.0304,1.427
347,alpha-hydroxyisocaproate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",22132,LC/MS Neg,100000706,1840,131.0714,92779;83697;439960,10303-64-7,C03264,"HMDB0000665,HMDB0000624,HMDB00746",0.8063,0.5859,0.7513,1.2418,1.3001,1.012,1.2449,0.8276,1.2997,1.0614,0.7829,0.65,1.1241,0.907,0.988,0.7698,1.3378,1.3028
424,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",46537,LC/MS Polar,100001300,1052,117.0557,99823,600-37-3,,HMDB0000407,0.8634,0.7264,0.9497,1.0154,1.2313,1.0473,1.2503,0.9491,1.3372,1.1223,1.0045,0.9014,0.9955,1.1961,0.7507,0.9042,0.94,1.138
46,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,62101,LC/MS Polar,100002397,1916,144.0302,48,18465-19-5,C00940,HMDB0001552,0.9734,0.8641,0.7645,1.5353,0.9953,0.8377,1.7092,1.2565,1.3559,1.0715,0.7159,1.0047,0.8852,0.9833,0.6033,1.1293,1.1799,1.6922
1445,alpha-ketoglutarate,Energy,TCA Cycle,528,LC/MS Polar,93,2700,145.0143,51,305-72-6;328-50-7;22202-68-2,C00026,HMDB0000208,0.4315,0.5335,0.593,0.4993,1.3082,0.6214,2.1344,1.4625,2.1698,0.6834,0.5468,1.1642,0.9859,1.0141,0.9678,1.8469,1.1048,4.2341
3463,alpha-muricholate,Lipid,Primary Bile Acid Metabolism,34092,LC/MS Neg,100001280,4765,407.2803,53477700,2393-58-0,C17647,HMDB0000506,0.4172,0.8417,0.5508,0.0978,1.2028,0.633,0.4178,1.3787,0.5062,1.7319,7.7307,2.645,1.1583,1.8293,0.7466,0.3535,2.3694,11.8214
4357,alpha-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,1561,LC/MS Pos Late,1105,2522,430.3782,86472,59-02-9;10191-41-0,C02477,HMDB0001893,0.4169,0.5994,0.2358,1.5968,8.9292,1.2271,16.4048,0.3799,0.7544,2.417,0.4675,0.7729,9.3264,18.8054,0.1644,2.4467,2.8373,0.5914
87,anserine,Amino Acid,Histidine Metabolism,15747,LC/MS Pos Early,100000044,2924,241.1295,112072,10030-52-1,C01262,HMDB0000194,0.6712,0.7264,1.0453,0.6993,1.2133,1.0106,1.0557,0.9894,1.0452,1.245,0.7712,1.3176,1.0441,1.9855,0.7777,0.9414,0.6214,0.8497
275,anthranilate,Amino Acid,Tryptophan Metabolism,4970,LC/MS Pos Early,1258,2606,138.055,227,118-92-3,C00108,HMDB0001123,0.8426,0.7135,1.0774,0.8538,1.004,0.7025,1.1807,1.2061,0.996,0.933,1.2785,0.99,0.935,1.1295,1.2105,0.7294,1.1906,1.657
1269,arabinose,Carbohydrate,Pentose Metabolism,575,LC/MS Polar,828,1804.5,195.051,66308,28697-53-2,C00216,HMDB0029942,0.9748,0.1675,0.3122,0.1675,1.0982,0.5851,0.1675,0.7547,1.997,0.1675,0.1675,0.8208,1.0252,0.2766,1.6019,1.8277,1.7143,1.5211
1277,arabitol/xylitol,Carbohydrate,Pentose Metabolism,48885,LC/MS Polar,100006430,1932.4,151.0612,6912;94154,,"C00542,C01904,C00379","HMDB0002917,HMDB0001851,HMDB0000568",1.5873,1.8003,0.648,0.5342,1.0165,0.6789,1.3769,0.8418,1.6054,0.9396,1.3257,0.8059,1.1511,0.8216,0.6103,3.63,0.9835,1.5127
1283,arabonate/xylonate,Carbohydrate,Pentose Metabolism,48255,LC/MS Polar,100006115,2700,165.0405,122045;6602431,,"C00502,C05411",HMDB0000539,1.1419,0.6125,0.4272,0.3825,0.9729,0.3372,1.4363,0.7471,2.5538,1.0271,0.373,1.114,1.588,0.8348,0.4339,2.3972,1.2589,1.7171
1517,arachidate (20:0),Lipid,Long Chain Saturated Fatty Acid,1118,LC/MS Neg,893,6240,311.2956,10467,506-30-9,C06425,HMDB0002212,1.1164,1.2114,1.2306,0.8749,0.7997,0.8722,1.0449,1.1011,0.8701,1.005,0.995,1.1238,0.9045,1.2488,0.9674,0.8226,0.9897,1.2729
1573,arachidonate (20:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1110,LC/MS Neg,229,5535,303.233,444899,506-32-1,C00219,HMDB0001043,0.9031,0.7778,1.0525,1.4475,0.5411,0.9166,1.0779,1.1301,0.4826,0.9502,0.7481,1.3177,0.7565,1.2052,1.0498,0.5503,1.3858,1.6301
1894,arachidonoylcarnitine (C20:4),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57518,LC/MS Pos Late,100015837,1353,448.3422,136212424,,,HMDB0006455,0.5111,0.5564,0.6028,0.9147,0.8791,0.9639,1.2079,1.6058,1.1297,0.8645,0.6893,1.1149,1.1102,1.0361,2.0563,0.8559,1.41,3.7306
1867,arachidoylcarnitine (C20)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57513,LC/MS Pos Late,100015833,1512,456.4047,53477833,,,HMDB0006460,0.7387,1.0495,0.8356,0.8665,0.966,0.7763,1.8037,1.5195,1.1185,1.034,0.9166,1.1241,1.3641,0.9517,0.5877,1.3368,1.3815,0.8413
522,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,57461,LC/MS Pos Early,100002769,2150,176.103,160437,157-07-3,,HMDB0003148,1.5905,2.1976,0.4969,1,0.6535,0.4969,1.2422,0.4969,1.993,1.0097,0.4969,0.7683,0.6661,0.787,0.4969,3.2664,0.4969,0.9702
483,arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1638,LC/MS Pos Early,231,2825,175.119,6322,1119-34-2,C00062,HMDB0000517,0.6584,0.4006,1.1857,0.6083,1.1851,1.0605,0.9837,1.0853,0.9659,1.0514,1.1923,1.0124,1.0063,0.9937,0.9496,0.452,1.2411,0.9227
4345,ascorbic acid 2-sulfate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63590,LC/MS Polar,100009329,3042,254.9816,54676864,,,HMDB0060649,0.7028,0.8062,0.5276,0.9286,1.0352,0.6585,2.0789,1.243,1.9059,0.9677,0.6546,1.0323,1.3921,0.9546,0.6284,1.6761,1.2193,1.8492
4346,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63687,LC/MS Polar,100020409,2025,254.9815,11425365,,,,0.8944,1.3698,0.5515,0.8432,1.0472,0.7283,1.6193,1.0141,1.6539,0.8321,0.7564,1.0064,1.1897,0.8655,0.4553,1.8393,0.9936,1.2344
40,asparagine,Amino Acid,Alanine and Aspartate Metabolism,512,LC/MS Pos Early,917,1225,133.0608,6267,70-47-3,C00152,HMDB0000168,0.4638,0.2455,1.1574,0.6716,1.2706,1.4166,1.7086,0.9368,1.0704,0.6081,1.4315,1.1641,0.7514,0.9168,0.9249,0.1842,1.0632,2.1526
36,aspartate,Amino Acid,Alanine and Aspartate Metabolism,443,LC/MS Pos Early,234,1165,134.0448,5960,56-84-8,C00049,HMDB0000191,2.4901,1.2839,0.7458,0.8019,1.0194,0.9303,0.6778,1.6822,0.9806,1.4664,1.1507,1.1194,0.4995,1.0213,0.357,0.7261,0.8521,1.2507
1679,azelate (C9-DC),Lipid,"Fatty Acid, Dicarboxylate",18362,LC/MS Neg,2029,1276,187.0976,2266,123-99-9,C08261,HMDB0000784,1.6421,1.1486,0.9111,1.2311,0.8183,0.9054,1.4886,1.5062,1.2541,0.8087,1.3605,0.7633,0.7324,0.6658,0.8341,1.2804,0.9861,1.0139
3100,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Dihydrosphingomyelins,57331,LC/MS Pos Late,100009026,3300,789.6844,44260132,,,HMDB0012091,1.3703,1.6949,1.0339,0.9322,0.8006,1.3707,0.9593,1.2425,0.9994,1.0006,0.9895,1.1029,1.2748,0.8008,0.3606,0.9444,1.3001,0.3858
3106,behenoyl sphingomyelin (d18:1/22:0)*,Lipid,Sphingomyelins,48492,LC/MS Pos Late,100006294,3250,787.6688,44260125,,,HMDB0012103,0.9766,1.5121,0.8421,0.8587,0.9213,0.779,1.4162,0.858,1.0234,0.8794,1.0338,1.1124,1.3276,1.07,0.3082,1.2705,1.1754,0.3208
1868,behenoylcarnitine (C22)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57514,LC/MS Pos Late,100015832,1561,484.436,71464577,,,HMDB0062468,0.7099,0.7099,0.7099,0.7099,0.7099,0.8332,0.9937,0.8772,0.7099,1.0957,1.0055,1.3761,1.5965,1.0491,0.7099,0.7099,1,0.7829
4473,benzoate,Xenobiotics,Benzoate Metabolism,15778,LC/MS Neg,100000008,1750,121.0295,243,65-85-0,C00180,HMDB0001870,0.8041,0.7541,0.856,1.15,1.1394,0.8819,0.9329,0.8965,0.9108,1.0671,1.0675,0.9223,1.1956,1.2497,1.0869,0.9032,1.2783,1.1617
6186,benzoylcarnitine*,Xenobiotics,Chemical,43265,LC/MS Pos Early,100004555,3041,266.1387,,105450-08-6,,,0.9668,0.51,0.8274,0.7868,1.0346,0.51,0.51,0.7188,1.1096,0.51,0.51,0.51,0.51,0.51,3.1708,0.51,1.0332,2.7232
363,beta-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",12129,LC/MS Polar,1442,1149.8,117.0557,69362,625-08-1,,HMDB0000754,0.1654,0.6165,0.6754,1.0224,0.9202,0.6861,1.1044,0.8843,1.3854,1.043,0.9776,0.905,1.3286,1.1267,1.0824,0.8506,1.1477,1.4623
3462,beta-muricholate,Lipid,Primary Bile Acid Metabolism,31885,LC/MS Neg,100001066,4794,407.2803,5283853,2393-59-1,C17726,HMDB0000415,0.2967,0.3188,0.3246,0.092,1.018,0.982,0.4785,2.5789,0.7774,1.2348,6.9644,1.5697,0.8365,2.1372,1.2202,0.3185,2.8326,6.9137
7,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",3141,LC/MS Pos Early,799,1064,118.0863,247,107-43-7,C00719,HMDB0000043,2.0845,1.0062,1.1743,1.2822,1.2937,1.1772,0.8748,0.9537,0.7117,0.9938,0.6879,0.8981,0.6614,0.9375,1.1119,0.901,1.1711,1.4061
6442,"bilirubin degradation product, C17H18N2O4 (2)",Partially Characterized Molecules,Partially Characterized Molecules,64407,LC/MS Neg,100022006,4793,313.1194,,,,,0.3384,0.3384,0.3384,2.2185,0.9577,0.3384,1.4484,0.3384,0.3384,0.3384,0.6469,0.3384,1,0.7671,1.2084,0.3384,0.3384,13.4049
6443,"bilirubin degradation product, C17H18N2O4 (3)",Partially Characterized Molecules,Partially Characterized Molecules,64408,LC/MS Neg,100022007,4906,313.1194,,,,,0.177,0.177,0.177,1.9928,1.1976,0.9144,1.6565,0.177,0.621,0.177,0.696,0.2881,1,1.1246,1.3625,0.177,0.229,10.602
6444,"bilirubin degradation product, C17H20N2O5 (1)",Partially Characterized Molecules,Partially Characterized Molecules,64405,LC/MS Neg,100022008,3756,331.1299,,,,,0.2399,0.2399,0.2399,2.4888,0.9524,0.9084,1.8175,0.6107,1.0476,0.2399,0.5395,0.2399,1.3952,0.794,2.3166,0.2399,0.2399,20.4113
6445,"bilirubin degradation product, C17H20N2O5 (2)",Partially Characterized Molecules,Partially Characterized Molecules,64406,LC/MS Neg,100022009,3890,331.1299,,,,,0.4051,0.4051,0.4051,2.4882,0.7064,0.8642,1.9828,0.4456,1,0.4051,0.4051,0.4051,1.3147,0.552,2.8762,0.4051,0.4051,19.9457
4408,biliverdin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,2137,LC/MS Neg,250,4695.6,581.2406,5280353,55482-27-4;55482-27-4,C00500,HMDB0001008,0.5741,0.5741,1.8584,2.423,0.5741,1.3212,1,0.5741,0.8583,0.5741,0.5741,0.727,0.7683,0.5954,8.4723,0.5741,0.5741,10.4206
4387,biopterin,Cofactors and Vitamins,Tetrahydrobiopterin Metabolism,12358,LC/MS Polar,1548,2110,236.0789,445040,22150-76-1,C06313,HMDB0000468,0.8748,0.9677,0.7181,1.0295,1.3125,1.2167,0.7574,0.4842,0.9642,1.1311,0.6228,0.9705,1.4744,1.0572,0.7061,1.2291,1.3014,1.4028
1693,branched chain 14:0 dicarboxylic acid,Lipid,"Fatty Acid, Dicarboxylate",63191,LC/MS Neg,100021374,3849,257.1758,,,,,0.7755,0.4285,0.7727,0.864,0.9804,0.8136,2.2152,1.5869,0.9563,1.0237,1.6011,0.8755,0.8473,1.0196,2.5776,1.1169,1.4213,2.4674
1487,butyrate/isobutyrate (4:0),Lipid,Short Chain Fatty Acid,40605,LC/MS Neg,1143,1062,87.0452,264,109-92-6,C00246,HMDB0000039,0.2972,0.1777,0.947,0.3693,1.3771,0.9884,1.4084,0.9939,1.156,1.7133,1.2782,1.0061,0.875,1.1996,0.5343,0.2236,1.2515,1.4605
1768,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),32412,LC/MS Pos Early,100001054,2860,232.1543,439829,25576-40-3,C02862,HMDB0002013,2.5488,3.5493,0.62,1.3196,1.259,0.6614,1.6523,1.1903,0.9846,0.5953,0.7892,0.5953,0.4782,0.6063,1.2349,12.3677,0.8301,1.0154
1769,butyrylglycine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),31850,LC/MS Neg,100001151,1470,144.0666,88412,20208-73-5,,HMDB0000808,3.0809,2.7091,0.6088,0.8828,1.0507,0.5923,2.2175,1.3591,1.0289,0.8354,1.5713,0.9711,0.7723,0.752,0.7515,27.4597,1.5913,0.7263
261,C-glycosyltryptophan,Amino Acid,Tryptophan Metabolism,48782,LC/MS Neg,100006379,1777,365.1354,10981970,180509-18-6,,HMDB0240296,0.7739,0.7504,0.6674,0.9027,1.1492,0.8696,1.5626,1.9016,1.7855,1.3517,0.754,1.0272,1.1093,0.8654,0.7649,1.1856,1.2287,0.9728
134,cadaverine,Amino Acid,Lysine Metabolism,15308,LC/MS Pos Early,100000110,3036,103.123,273,462-94-2;1476-39-7,C01672,HMDB0002322,1.006,1.2484,0.7833,1.3701,0.8435,0.7356,1.2602,1.6797,1.09,1.092,0.994,0.7334,1.026,0.9145,1.133,0.6782,0.7758,0.763
5200,caffeic acid sulfate,Xenobiotics,Food Component/Plant,53254,LC/MS Polar,100009337,1307,258.9918,21668705,,,HMDB0041708,0.9766,1.2964,1.0234,0.9653,2.0606,0.8706,2.7708,1.3724,1.8704,1.4671,0.528,0.8078,0.5732,0.7519,0.6789,1.601,1.4812,0.8122
3223,campesterol,Lipid,Sterol,33997,LC/MS Pos Late,100001269,2873,383.3672,173183,474-62-4,C01789,HMDB0002869,0.7962,0.9265,0.8897,0.9516,1.4521,0.8565,2.0071,1.2811,1.4373,1.1605,0.9796,1.4389,1.0204,0.7741,0.9234,1.3349,1.1663,0.7943
1489,caproate (6:0),Lipid,Medium Chain Fatty Acid,32489,LC/MS Neg,926,2713.7,115.0765,8892,142-62-1,C01585,HMDB0000535,1.1149,0.9522,0.7544,0.7952,0.9162,1.0172,1.3653,2.3662,1.5465,1.9439,0.8853,0.9748,0.9828,1.7288,0.9382,1.2701,0.9394,1.0749
1491,caprylate (8:0),Lipid,Medium Chain Fatty Acid,32492,LC/MS Neg,932,4362,143.1078,379,124-07-2,C06423,HMDB0000482,0.9898,0.6684,0.6885,0.9562,0.8131,0.9467,1.0985,1.0102,2.498,0.7257,2.1562,2.4662,0.7297,0.7943,1.3357,1.1633,1.1784,1.3332
1932,carnitine,Lipid,Carnitine Metabolism,15500,LC/MS Polar,100000007,2947,206.1034,288,461-05-2,"C00487,C00308",HMDB0000062,0.9011,0.8966,0.7965,1.0062,1.5768,0.9505,1.5678,1.8137,2.0022,1.4665,0.6321,0.9938,1.0546,1.162,0.6905,0.7956,0.8673,1.441
84,carnosine,Amino Acid,Histidine Metabolism,1768,LC/MS Pos Early,249,2942,227.1139,439224,305-84-0,C00386,HMDB0000033,0.917,0.6563,0.9092,0.72,1.1992,1.009,1.3217,1.2608,1.2374,1.2672,0.6909,1.1296,0.991,1.5654,0.8535,1.0317,0.8444,0.8818
237,catechol glucuronide,Amino Acid,Tyrosine Metabolism,53243,LC/MS Neg,100009326,1742,285.0616,75124209,,,,1.1032,0.6091,0.7309,0.9977,1.2024,0.7668,1.6726,1.2681,0.8476,1.175,1.5205,0.8496,0.395,0.957,1.0023,1.3481,1.3451,0.6697
4495,catechol sulfate,Xenobiotics,Benzoate Metabolism,35320,LC/MS Neg,100001605,1906,188.9863,3083879,4918-96-1,,HMDB0059724,1.179,0.6105,1.0452,0.986,1.2856,0.8161,1.5407,1.1311,0.8996,0.7831,1.1746,0.8079,0.4303,0.7564,1.2199,1.014,1.2238,0.9074
3051,"ceramide (d16:1/24:1, d18:1/22:1)*",Lipid,Ceramides,57437,LC/MS Pos Late,100015727,3850,620.5976,,,,,0.2325,0.7615,0.5338,1.0248,0.7405,0.873,2.1326,0.6866,0.9752,0.5476,1.2627,1.3414,1.4426,1.4648,1.3853,2.049,1.2345,0.3844
3050,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",Lipid,Ceramides,57440,LC/MS Pos Late,100015755,3920,594.582,,,,,1.2577,1.238,1.1844,0.9299,1.0175,0.9825,1.3753,1.0758,0.7833,0.3137,0.9127,1.1431,0.8163,1.0556,0.657,0.9521,1.6257,0.2481
3052,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,57443,LC/MS Pos Late,100015744,3858,646.6133,,,,,0.7245,0.7427,0.8291,1.3307,1.0686,1.0871,1.5266,1.0363,0.9834,0.73,0.8169,0.835,1.0166,1.1205,0.8559,1.2476,1.7309,0.9704
3455,chenodeoxycholate,Lipid,Primary Bile Acid Metabolism,1563,LC/MS Neg,1123,5264,391.2854,10133,474-24-9;474-25-9,C02528,HMDB0000518,0.3942,0.5507,0.4632,0.1298,0.8934,0.6312,0.4217,1.3883,0.5351,1.5011,5.1867,1.3958,1.3553,2.8016,1.1066,0.462,2.8162,8.3583
2202,chiro-inositol,Lipid,Inositol Metabolism,37112,LC/MS Polar,100001859,3191.2,225.0616,,643-12-9,C19891,HMDB0240209,1.0038,0.8299,0.9115,0.5651,1.4412,0.7819,1.724,1.2929,1.7788,1.2855,0.7771,0.9962,0.7092,0.8752,0.6741,1.242,1.1482,1.1981
3452,cholate,Lipid,Primary Bile Acid Metabolism,22842,LC/MS Neg,136,5165,407.2803,221493,81-25-4,C00695,HMDB0000619,0.2025,0.1037,0.392,0.0365,1.3842,0.5414,0.3337,3.6048,0.9057,0.9869,5.8202,3.4694,1.0131,2.5014,2.0343,0.2397,4.1489,11.6356
3191,cholesterol,Lipid,Sterol,63,LC/MS Pos Late,266,2707,369.3516,6432564;11025495;5997,57-88-5,C00187,HMDB0000067,0.9776,1.0224,0.962,0.9526,1.2478,0.7415,1.4714,1.1033,1.093,0.9226,0.9553,1.0239,1.1226,0.9693,0.7466,1.119,1.1389,0.8186
3192,cholesterol sulfate,Lipid,Sterol,35324,LC/MS Polar,100001606,681,465.3043,65076,2864-50-8,C18043,HMDB00653,0.8646,1.3488,1.0955,1.242,1.2129,1.0005,1.2287,1.1469,0.9815,0.8343,0.9995,1.1008,0.9165,0.9052,1.0722,0.9123,0.9215,0.9445
2232,choline,Lipid,Phospholipid Metabolism,15506,LC/MS Pos Early,1256,1961,104.107,305,67-48-1,C00114,HMDB0000097,0.8074,0.636,1.1904,0.7308,1.1166,1.0555,1.0473,1.3354,1.1042,0.9437,0.8975,1.0301,0.9699,0.9095,0.6158,0.5473,1.0498,1.0845
2233,phosphocholine,Lipid,Phospholipid Metabolism,34396,LC/MS Pos Early,267,700,184.0733,1014,72556-74-2,C00588,HMDB0001565,3.716,2.0246,0.9454,0.9681,1.9056,1.0319,0.9297,3.051,2.2015,1.7574,0.6576,1.5211,0.5912,0.7047,0.4365,0.7007,0.8711,1.3277
4849,cinnamate,Xenobiotics,Food Component/Plant,12115,LC/MS Neg,1259,2878,147.0452,444539,140-10-3,C00423,HMDB0000930,2.7377,0.887,1.5296,0.8626,1.4553,0.8797,1.5576,0.9179,1.9596,0.7977,1.0821,0.7467,0.7114,0.7417,2.3282,0.5474,1.3293,1.7947
4850,cinnamoylglycine,Xenobiotics,Food Component/Plant,38637,LC/MS Neg,100002253,3127,204.0666,709625,16534-24-0,,HMDB0011621,3.6569,1.9525,1.0455,0.8759,1.2354,0.7013,1.6721,0.9545,1.3647,0.6474,1.9307,0.6559,0.6267,0.7116,0.9341,3.0475,1.7373,0.3681
1856,"cis-3,4-methyleneheptanoylcarnitine",Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",64389,LC/MS Pos Late,100021728,845,286.2013,,,,,0.4041,0.4041,0.4041,0.4041,0.4041,0.7897,1.3866,1.827,1.178,0.9137,0.4041,0.9801,0.7228,0.9435,1.7212,0.4041,1.0199,1.7989
1495,cis-4-decenoate (10:1n6)*,Lipid,Medium Chain Fatty Acid,62873,LC/MS Neg,100002796,4890,169.1234,5282726,505-90-8,,HMDB0004980,0.3079,0.3079,0.411,0.7257,0.6369,1.3356,0.8014,1.5076,0.9259,0.9246,0.3079,1,1.0956,1.0191,1.4453,0.3079,1.1007,2.262
1880,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",38178,LC/MS Pos Late,100002259,1057,314.2326,57357170,98930-66-6,,HMDB0013205,0.4689,0.4241,0.7754,0.7511,0.7223,1.1872,1.4202,1.9853,1.3974,0.9836,0.4791,1.0164,1.1178,0.9549,1.6527,0.5646,1.3667,2.2007
1439,citrate,Energy,TCA Cycle,1564,LC/MS Pos Early,1124,915,210.0608,311,77-92-9,C00158,HMDB0000094,0.9643,0.5956,0.8206,0.763,1.2554,0.9659,1.4658,1.3942,1.4107,0.7462,0.8228,0.9001,1.0507,0.8694,1.0341,1.1404,1.3749,1.9554
1630,citronellic acid,Lipid,"Fatty Acid, Branched",64173,LC/MS Neg,100021673,4636,169.1234,10402,502-47-6,C16462,HMDB35837,0.768,0.4325,0.3757,0.9913,1.1787,1.0946,4.3047,2.5179,1.6687,1.0087,0.9443,0.8966,0.7948,0.7655,1.379,2.0256,0.9197,1.4065
492,citrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,2132,LC/MS Pos Early,391,1520,176.103,9750,372-75-8,C00327,HMDB0000904,0.9725,0.7237,0.8616,0.9281,1.1823,1.1075,1.2558,1.1215,0.9163,0.9358,1.1043,1.0173,0.9062,0.9827,1.0257,0.8674,1.4222,1.5105
3296,corticosterone,Lipid,Corticosteroids,5983,LC/MS Neg,272,5040,345.2071,5753,50-22-6,C02140,HMDB0001547,0.4976,1.1961,1.0037,0.9963,1.3503,0.5219,1.8934,1.4192,1.2132,0.7755,0.6259,1.1762,0.9878,0.9348,1.0692,0.9526,0.537,1.6559
528,creatine,Amino Acid,Creatine Metabolism,27718,LC/MS Pos Early,1221,1947,132.0768,586,57-00-1,C00300,HMDB0000064,0.4026,0.7015,0.5183,0.4865,1.5757,0.6812,1.9064,1.7795,2.5079,1.6966,0.6762,1.1508,0.8917,1.0777,0.7163,0.9223,1.3884,2.3418
530,creatine phosphate,Amino Acid,Creatine Metabolism,33951,LC/MS Pos Early,100000112,660,212.0431,587;9548602,922-32-7,C02305,HMDB0001511,0.7323,0.3169,1.7187,0.4675,0.9614,1.2353,0.7326,2.8053,1.3556,1.5236,1.3001,1.7561,0.4752,0.7287,1.1066,0.2839,1.0386,0.8867
529,creatinine,Amino Acid,Creatine Metabolism,513,LC/MS Neg,275,1071.8,112.0516,588,60-27-5,C00791,HMDB0000562,0.9157,0.8467,0.8649,1.0286,1.0252,0.8808,1.2741,1.1463,1.3241,0.9366,0.795,0.9983,1.0017,0.9795,1.0082,1.1833,0.9588,1.1158
