PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
87,anserine,Amino Acid,Histidine Metabolism,15747,LC/MS Pos Early,100000044,2924,241.1295,112072,10030-52-1,C01262,HMDB0000194,960836.00,950843.00,788187.00,895914.06,649831.00,796542.00,566730.00,213374.00,382960.00,1435528.00,817138.00,845730.00,664871.00,1181566.00,836540.94,859810.94,549279.00,562612.00
275,anthranilate,Amino Acid,Tryptophan Metabolism,4970,LC/MS Pos Early,1258,2606,138.055,227,118-92-3,C00108,HMDB0001123,375282.03,216454.00,218772.00,246648.00,,286324.00,,347879.00,180209.98,320446.00,343621.00,277678.00,226378.00,306407.00,,507531.00,189319.00,355849.00
4726,apigenin 7-O(6-malonyl-beta-D-glucoside),Xenobiotics,Food Component/Plant,57679,LC/MS Neg,100002893,3342,269.0458,5281602,51011-05-3,C10020,HMDB0037346,178977.00,45990.00,228261.00,,,37591.00,625723.00,500739.00,489683.00,55203.00,,,,,34505.00,,,
1269,arabinose,Carbohydrate,Pentose Metabolism,575,LC/MS Polar,828,1804.5,195.051,66308,28697-53-2,C00216,HMDB0029942,61766340.00,2009377.00,2873146.25,2122785.00,19473850.00,1930400.00,14201226.00,3107753.00,31587924.00,1191919.00,8766478.00,1748399.00,5219921.00,977649.00,68986008.00,30536688.00,30618042.00,3610421.00
1277,arabitol/xylitol,Carbohydrate,Pentose Metabolism,48885,LC/MS Polar,100006430,1932.4,151.0612,6912;94154,,"C00542,C01904,C00379","HMDB0002917,HMDB0001851,HMDB0000568",8121434.00,9206916.00,7423623.00,7942005.00,5901666.00,7464949.00,7084375.00,4045220.00,4464500.00,5516312.00,2644684.00,3846725.00,2910074.00,6432640.50,6048062.50,8494931.00,3551349.00,2297323.00
1283,arabonate/xylonate,Carbohydrate,Pentose Metabolism,48255,LC/MS Polar,100006115,2700,165.0405,122045;6602431,,"C00502,C05411",HMDB0000539,15426932.00,22710196.00,16561720.00,19861452.00,12087297.00,21012018.00,14791793.00,6218910.00,7670693.50,14139320.00,4560670.00,6461914.00,4710467.00,12096912.00,13801876.00,14499527.00,5841056.00,2366389.00
1517,arachidate (20:0),Lipid,Long Chain Saturated Fatty Acid,1118,LC/MS Neg,893,6240,311.2956,10467,506-30-9,C06425,HMDB0002212,5450944.00,6753013.00,8027032.00,8946195.00,10214283.00,10176421.00,16804616.00,9558952.00,13547851.00,9086656.00,10207120.00,19097564.00,15861630.00,11017399.00,30793258.00,9308427.00,5790721.00,6377548.00
1573,arachidonate (20:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1110,LC/MS Neg,229,5535,303.233,444899,506-32-1,C00219,HMDB0001043,29181136.00,53325088.00,23088686.00,106190664.00,226680784.00,136995152.00,197547552.00,114769624.00,497609088.00,13675776.00,39695176.00,339038112.00,215730096.00,11614608.00,812952576.00,152099872.00,132145128.00,56174508.00
1894,arachidonoylcarnitine (C20:4),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57518,LC/MS Pos Late,100015837,1353,448.3422,136212424,,,HMDB0006455,110463.00,272610.00,89317.00,167533.00,252130.00,450320.00,152061.00,321367.00,395975.00,84723.00,176068.00,276034.00,477106.03,184655.00,385340.00,170403.00,470333.00,196779.00
522,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,57461,LC/MS Pos Early,100002769,2150,176.103,160437,157-07-3,,HMDB0003148,4760890.00,3625579.00,3314774.00,4332042.00,3293213.00,3167463.00,3460761.00,2232611.00,2716081.00,3440842.00,1766284.13,2362206.00,1485981.00,3602159.00,3190238.00,5331941.00,5475580.00,2102911.00
483,arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1638,LC/MS Pos Early,231,2825,175.119,6322,1119-34-2,C00062,HMDB0000517,780354624.00,1197869952.00,906928128.00,891880704.00,1881914752.00,1073096064.00,1733070592.00,1134029824.00,2189461248.00,976185216.00,885831552.00,1366774656.00,1434080512.00,520921344.00,2439326720.00,1425908992.00,907047616.00,775326848.00
484,argininosuccinate,Amino Acid,Urea cycle; Arginine and Proline Metabolism,15497,LC/MS Pos Early,232,2745,291.1299,60150382,156637-58-0,C03406,HMDB0000052,544437.00,154729.00,,437221.00,383611.00,205697.00,306751.97,111238.00,720225.00,83849.00,207132.00,101179.00,218434.00,102121.00,892719.00,548429.00,574815.00,287237.00
4344,ascorbate (Vitamin C),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,32354,LC/MS Pos Early,233,770,177.0394,54670067,134-03-2,"C00072,D00018",HMDB0000044,,149847.00,94228.00,,233703.00,92396.00,,,964719.00,,50485.00,124463.00,171669.00,,,,88335.00,
4345,ascorbic acid 2-sulfate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63590,LC/MS Polar,100009329,3042,254.9816,54676864,,,HMDB0060649,650818.00,,79943.00,702453.00,321097.00,182038.00,,,289618.00,,,,53789.00,114532.00,128376.00,57956.00,48751.00,
4346,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63687,LC/MS Polar,100020409,2025,254.9815,11425365,,,,34852148.00,6217570.00,5372638.00,32746754.00,14004356.00,11674276.00,4025507.00,3641034.00,15167921.00,2171426.00,3244081.00,2199565.00,3559965.00,5473957.00,7718543.00,5032262.00,3382623.00,2028637.00
40,asparagine,Amino Acid,Alanine and Aspartate Metabolism,512,LC/MS Pos Early,917,1225,133.0608,6267,70-47-3,C00152,HMDB0000168,249779168.00,329026624.00,245415312.00,317505248.00,508751584.00,309705760.00,500447488.00,289969184.00,669469248.00,190554336.00,179540992.00,421092160.00,437104224.00,155150656.00,1079363712.00,431072992.00,321155136.00,218354592.00
36,aspartate,Amino Acid,Alanine and Aspartate Metabolism,443,LC/MS Pos Early,234,1165,134.0448,5960,56-84-8,C00049,HMDB0000191,206049760.00,268997760.00,272783264.00,327193024.00,619454976.00,266452352.00,506814016.00,555832448.00,785337152.00,182906704.00,304485216.00,414959200.00,468920032.00,235453952.00,1257727104.00,465741920.00,449366752.00,370502016.00
1679,azelate (C9-DC),Lipid,"Fatty Acid, Dicarboxylate",18362,LC/MS Neg,2029,1276,187.0976,2266,123-99-9,C08261,HMDB0000784,978114.00,743502.00,941404.00,837446.00,462636.00,700619.00,563751.00,512538.00,428211.00,954812.00,938509.00,680444.00,489498.00,919095.00,449785.00,572532.00,494524.00,374676.00
1519,behenate (22:0)*,Lipid,Long Chain Saturated Fatty Acid,12125,LC/MS Neg,314,6745,339.3269,8215,112-85-6,C08281,HMDB0000944,1080821.00,2154849.00,1946189.00,1827532.88,2457836.00,3730820.00,9222050.00,3606418.00,7645359.00,2547264.00,2044999.00,3708526.00,7623124.00,2386653.00,11808999.00,3963332.25,1914677.00,1977761.00
4473,benzoate,Xenobiotics,Benzoate Metabolism,15778,LC/MS Neg,100000008,1750,121.0295,243,65-85-0,C00180,HMDB0001870,272407.00,338836.00,156885.02,290543.00,318493.00,339503.00,292087.00,245602.00,247634.00,424815.00,227128.00,494307.00,576647.00,457187.00,1147455.00,359170.00,247982.00,302919.00
4237,beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",55,LC/MS Pos Early,244,1905,90.055,239,56-41-7;107-95-9,C00099,HMDB0000056,3510834.75,2145758.00,2103406.00,2991467.00,3301197.75,4325168.00,4468401.00,3692774.25,5723452.00,2919655.00,3085854.00,2768222.00,2881113.00,2814884.00,7798897.00,5406901.00,2737463.00,3125240.00
56,beta-citrylglutamate,Amino Acid,Glutamate Metabolism,54923,LC/MS Neg,100003271,530,320.0623,189741,73590-26-8,C20775,,171026.00,150572.00,159352.00,199916.00,73282.00,124744.00,43559.00,,,263527.00,67645.00,39137.00,,132661.00,63002.00,104446.00,46724.00,76525.00
363,beta-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",12129,LC/MS Polar,1442,1149.8,117.0557,69362,625-08-1,,HMDB0000754,251042.00,213312.00,,302962.00,277423.00,486877.97,299626.00,314383.00,318645.00,249300.00,318210.00,288785.00,341848.00,303591.00,503920.00,240219.00,413609.00,329049.00
364,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35433,LC/MS Pos Early,100001594,2584,262.1649,,99159-87-2,,,1567227.00,323707.00,1612791.00,,2383508.00,,362943.00,7074925.50,825237.00,3931985.75,10014721.00,5929486.00,3192438.25,6162388.00,1900495.88,3132192.00,3569101.00,7532635.50
3462,beta-muricholate,Lipid,Primary Bile Acid Metabolism,31885,LC/MS Neg,100001066,4794,407.2803,5283853,2393-59-1,C17726,HMDB0000415,67035396.00,239928.70,70464344.00,2563929.00,182080368.00,15982682.00,14113461.00,965211776.00,180472960.00,100237840.00,640880064.00,272699008.00,185697936.00,291640864.00,146597376.00,158095008.00,619888320.00,613249088.00
3220,beta-sitosterol,Lipid,Sterol,27414,LC/MS Pos Late,100001033,3054,397.3829,222284,83-46-5,C01753,HMDB0000852,4355645.00,3653219.00,3546052.00,5794743.00,3346313.00,4310558.00,4048398.00,4486688.00,5227094.00,4305730.00,4442150.00,3561886.00,4965712.00,4534407.00,6983252.00,3959375.00,5280594.00,5120183.00
7,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",3141,LC/MS Pos Early,799,1064,118.0863,247,107-43-7,C00719,HMDB0000043,150567904.00,141796832.00,91199640.00,166310416.00,395997856.00,168317808.00,435567552.00,250369776.00,567325248.00,64797432.00,71763544.00,143706528.00,210321232.00,59670968.00,610666816.00,337342592.00,214411104.00,157294256.00
8,betaine aldehyde,Amino Acid,"Glycine, Serine and Threonine Metabolism",15499,LC/MS Pos Early,1219,1915,120.1019,249,7758-31-8,C00576,HMDB0001252,672971.00,90544.00,100110.00,606509.00,392148.00,441865.00,8920628.00,76512.00,1351006.00,233327.00,176875.00,597549.00,687584.00,175206.00,8645415.00,3589067.25,377841.00,
4406,"bilirubin (E,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,32586,LC/MS Pos Late,100001950,1045,585.2708,129320511,,,,279906.00,,,347214.00,,271539.00,76500.00,95791.00,,289522.00,131744.00,,,171319.00,210801.00,,160935.00,188625.00
4405,bilirubin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,43807,LC/MS Pos Late,1090,1840,585.2708,5280352,635-65-4,C00486,HMDB0000054,7693199.00,1401572.00,5103398.00,18493680.00,3166540.00,8403069.00,3479296.00,2455085.00,2010810.00,7408485.00,6157623.00,2930412.00,3495803.00,6672726.00,6942953.00,1337364.88,5290058.00,9209007.00
6441,"bilirubin degradation product, C17H18N2O4 (1)",Partially Characterized Molecules,Partially Characterized Molecules,64409,LC/MS Neg,100022005,4633,313.1194,,,,,251940.00,43367.00,226635.00,554711.00,148903.00,284551.00,156317.00,151167.00,104690.00,140474.00,113819.00,91723.00,137989.00,170741.00,403961.00,62429.00,146294.00,218346.00
6442,"bilirubin degradation product, C17H18N2O4 (2)",Partially Characterized Molecules,Partially Characterized Molecules,64407,LC/MS Neg,100022006,4793,313.1194,,,,,1770632.00,480275.03,1335272.00,3064437.00,868543.00,1852965.00,799547.00,800808.00,791727.00,911657.00,575149.00,662548.00,870355.00,1102177.00,2078978.00,441421.97,757854.00,1183442.00
6443,"bilirubin degradation product, C17H18N2O4 (3)",Partially Characterized Molecules,Partially Characterized Molecules,64408,LC/MS Neg,100022007,4906,313.1194,,,,,1285762.00,418927.00,1120034.00,2380858.00,684724.00,1549570.00,678756.00,693933.00,616047.00,653866.00,483794.00,478310.00,750655.94,859514.00,1534380.00,329351.00,656843.00,892161.06
6444,"bilirubin degradation product, C17H20N2O5 (1)",Partially Characterized Molecules,Partially Characterized Molecules,64405,LC/MS Neg,100022008,3756,331.1299,,,,,218434.00,,120360.00,452003.00,34071.00,321442.00,145789.00,39572.00,,145631.00,43899.00,38849.00,49623.00,185501.00,223363.00,76434.00,82106.00,105638.00
6445,"bilirubin degradation product, C17H20N2O5 (2)",Partially Characterized Molecules,Partially Characterized Molecules,64406,LC/MS Neg,100022009,3890,331.1299,,,,,361319.00,40504.00,223427.00,733247.00,83192.00,545936.00,231966.98,97357.00,40742.00,242895.02,81390.00,76488.00,103408.00,278461.00,385549.00,122450.00,139426.00,168037.98
4408,biliverdin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,2137,LC/MS Pos Late,250,1016,583.2551,5280353,55482-27-4;55482-27-4,C00500,HMDB0001008,673106.38,288057.19,421082.19,1568054.38,333792.19,1036229.56,458300.94,293193.41,495998.00,800654.00,425777.38,279456.00,333602.19,557783.00,502451.69,251100.02,404021.00,276596.00
4387,biopterin,Cofactors and Vitamins,Tetrahydrobiopterin Metabolism,12358,LC/MS Neg,1548,1398,236.0789,445040,22150-76-1,C06313,HMDB0000468,66686.00,,,114689.00,45815.00,45680.00,33472.00,,62292.00,16871.00,,,19212.00,13035.00,28905.00,38249.00,29737.00,
4381,biotin,Cofactors and Vitamins,Biotin Metabolism,568,LC/MS Pos Early,251,2253,245.0955,171548,58-85-5,C00120,HMDB0000030,32236.00,41563.00,51464.00,,40017.00,46313.00,,42262.00,55834.00,,45641.00,83846.00,37897.00,76263.00,63971.00,66685.00,81636.00,43400.00
1487,butyrate/isobutyrate (4:0),Lipid,Short Chain Fatty Acid,40605,LC/MS Neg,1143,1062,87.0452,264,109-92-6,C00246,HMDB0000039,7330194.00,7413518.00,14867059.00,15706300.00,6894550.00,6852317.00,7850317.00,2459825.00,3096143.00,13313750.00,6845296.00,10427926.00,7992302.00,13670922.00,9260275.00,9532620.00,9887870.00,8554395.00
1768,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),32412,LC/MS Pos Early,100001054,2860,232.1543,439829,25576-40-3,C02862,HMDB0002013,,,,,1120866.00,,,265556.00,679714.00,,,,294390.00,,2693856.00,1369200.00,,
5200,caffeic acid sulfate,Xenobiotics,Food Component/Plant,53254,LC/MS Polar,100009337,1307,258.9918,21668705,,,HMDB0041708,4977824.00,910648.00,1139118.00,4290575.00,1799884.00,1819202.00,1877065.88,1771214.00,2519349.00,862416.00,752995.00,238845.00,549011.00,1874556.88,3106324.00,1880541.00,2511395.00,806559.00
3223,campesterol,Lipid,Sterol,33997,LC/MS Pos Late,100001269,2873,383.3672,173183,474-62-4,C01789,HMDB0002869,1546188.00,1352220.00,1171436.00,2316813.00,1385035.00,1811898.00,1927148.00,1732334.00,3171606.00,1386946.00,1161122.00,1492982.00,1823091.13,1381592.00,4246308.00,1866713.00,2494151.00,1837815.00
1489,caproate (6:0),Lipid,Medium Chain Fatty Acid,32489,LC/MS Neg,926,2713.7,115.0765,8892,142-62-1,C01585,HMDB0000535,582578.00,421495.03,1215613.00,686358.00,568382.00,641862.00,698814.00,236052.00,337156.00,588893.00,594410.00,1911936.00,807972.00,2585393.00,655724.00,480995.97,858171.00,517831.00
1491,caprylate (8:0),Lipid,Medium Chain Fatty Acid,32492,LC/MS Neg,932,4362,143.1078,379,124-07-2,C06423,HMDB0000482,283571.00,333853.00,404864.00,534172.00,321402.00,535427.00,528682.00,357107.00,283142.00,645207.00,376831.00,2282366.00,616562.00,805593.00,921501.00,471243.00,490151.00,502501.00
501,carboxy-methyl-arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,64071,LC/MS Pos Early,100021052,2778,233.1244,,18416-86-9,,HMDB39111,187696.00,106857.99,237678.02,269916.00,170454.00,169005.00,158286.00,87436.00,160269.00,294112.00,120771.99,147945.00,66198.00,210349.00,237518.02,226687.98,206873.00,186367.00
58,carboxyethyl-GABA,Amino Acid,Glutamate Metabolism,40007,LC/MS Pos Early,100003260,2085,176.0917,2572,02/03/4386,,HMDB0002201,14430595.00,17041068.00,17189042.00,14357311.00,13669342.00,11648891.00,14707634.00,19497308.00,8914726.00,20862752.00,25662842.00,22198012.00,11378848.00,18957392.00,10911069.00,16327120.00,16334120.00,22446562.00
507,carboxymethylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,64578,LC/MS Pos Early,100021196,820,174.0761,45116053,5626-40-4,,,769542.00,1000045.00,874333.00,1051598.00,902332.00,750863.00,965584.94,918356.06,404012.00,1042818.00,1290977.00,913007.00,707974.00,1489711.00,652660.00,914276.00,1218718.00,2073528.13
1932,carnitine,Lipid,Carnitine Metabolism,15500,LC/MS Pos Early,100000007,1978,162.1125,288,461-05-2,"C00487,C00308",HMDB0000062,5276599.00,3767520.00,2175475.00,5912604.00,19490224.00,6702717.00,18649272.00,10919765.00,27753084.00,1589430.00,4284355.00,12250037.00,17123432.00,2901044.00,30521428.00,16203163.00,7856253.00,14276881.00
4428,carotene diol (1),Cofactors and Vitamins,Vitamin A Metabolism,57635,LC/MS Pos Late,100015966,1720,568.4276,,,,,2530853.00,2719873.00,2881953.00,2519661.00,2269741.00,2451599.00,2247833.00,2485687.00,2914651.00,4195576.00,3273959.00,2393015.00,2917394.00,3326148.00,2032849.00,2114732.00,3641021.00,3478614.75
4429,carotene diol (2),Cofactors and Vitamins,Vitamin A Metabolism,57636,LC/MS Pos Late,100015967,1904,568.4279,,,,,309908.00,764756.00,707781.00,795867.00,406192.00,499790.03,632111.00,420924.00,698910.00,1022560.00,994253.00,756247.94,1288248.00,856273.00,714419.00,501156.00,768073.00,959191.94
4430,carotene diol (3),Cofactors and Vitamins,Vitamin A Metabolism,57637,LC/MS Pos Late,100015968,1948,568.4279,,,,,122654.00,166647.00,125174.00,162408.00,107607.00,97550.00,101587.00,57769.00,99503.00,187049.00,185079.00,163063.00,,155254.00,154056.00,,143642.00,172739.00
237,catechol glucuronide,Amino Acid,Tyrosine Metabolism,53243,LC/MS Neg,100009326,1742,285.0616,75124209,,,,239286.00,54068.00,64937.00,165765.00,61160.00,47945.00,44157.00,,100897.00,,69526.00,,,85192.00,65505.00,65459.00,,21306.00
4495,catechol sulfate,Xenobiotics,Benzoate Metabolism,35320,LC/MS Neg,100001605,1906,188.9863,3083879,4918-96-1,,HMDB0059724,33436548.00,6352713.00,10443360.00,22785652.00,15067926.00,8480327.00,6530571.00,4200052.00,17930116.00,1864878.00,3695128.00,2005580.13,2414742.00,6818718.50,12163555.00,7738320.50,3896650.00,2696822.00
3047,"ceramide (d18:1/14:0, d16:1/16:0)*",Lipid,Ceramides,57432,LC/MS Pos Late,100015735,2477,510.4881,,,,,138696.00,,,282957.00,1121606.00,260508.00,1217481.00,88215.00,1693388.00,,,563808.00,991932.00,,2304464.00,958953.00,324324.00,204076.00
3048,"ceramide (d18:1/17:0, d17:1/18:0)*",Lipid,Ceramides,57434,LC/MS Pos Late,100015737,3055,552.5351,,,,,236269.00,109680.01,,487489.00,1374911.00,759608.00,2238437.00,258209.00,2830301.00,,103084.00,782777.00,1072413.00,,2936025.00,1290714.00,358192.00,281780.00
3050,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",Lipid,Ceramides,57440,LC/MS Pos Late,100015755,3920,594.582,,,,,122097.01,,,207469.00,345437.00,,958875.00,,278558.00,,,270690.00,203543.00,,,113109.00,142473.00,95843.00
3052,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,57443,LC/MS Pos Late,100015744,3858,646.6133,,,,,195356.00,,,304899.00,2130217.00,1370605.00,2293081.00,,1703665.13,,,919443.00,2010060.00,,2778946.00,1476840.88,162598.00,468839.97
3455,chenodeoxycholate,Lipid,Primary Bile Acid Metabolism,1563,LC/MS Neg,1123,5264,391.2854,10133,474-24-9;474-25-9,C02528,HMDB0000518,4391828.00,9819.00,6980358.50,56964.00,10403279.00,766873.00,712543.00,90616416.00,16040199.00,5461983.00,62984472.00,31756160.00,23891582.00,19703172.00,4713275.00,19153920.00,78009736.00,96869984.00
3456,chenodeoxycholic acid sulfate (1),Lipid,Primary Bile Acid Metabolism,63607,LC/MS Neg,100021650,4531,235.1175,21252308,,,HMDB0002522,353591.00,49379.00,79837.00,64015.00,302670.00,56778.00,174294.00,709723.00,475971.00,839847.00,941709.00,1536766.00,755412.00,1294525.00,374986.00,827309.00,374049.00,1183230.00
2202,chiro-inositol,Lipid,Inositol Metabolism,37112,LC/MS Polar,100001859,3191.2,225.0616,,643-12-9,C19891,HMDB0240209,201534.00,146137.00,192008.00,180747.00,197212.00,216326.98,228029.00,212635.00,208546.02,221692.98,237992.00,194154.00,170425.00,199257.00,248363.00,361232.00,212983.98,172838.00
3452,cholate,Lipid,Primary Bile Acid Metabolism,22842,LC/MS Neg,136,5165,407.2803,221493,81-25-4,C00695,HMDB0000619,187289440.00,379427.00,256807840.00,10928879.00,509779840.00,63244376.00,51369616.00,2085443840.00,554933184.00,182300640.00,1261772928.00,811666112.00,525144000.00,543355776.00,334410112.00,423979104.00,1217540608.00,1446731776.00
3469,cholate sulfate,Lipid,Primary Bile Acid Metabolism,52973,LC/MS Neg,100006637,4557,243.1149,,,,,163546.00,,65417.00,,845874.00,,87023.00,317156.00,285459.00,1225682.00,1774729.00,321413.00,1608807.00,1389320.00,168851.00,339423.00,2658045.00,91781.01
3191,cholesterol,Lipid,Sterol,63,LC/MS Pos Late,266,2707,369.3516,6432564;11025495;5997,57-88-5,C00187,HMDB0000067,4001967.25,3320156.00,2363017.00,6670016.00,11385639.00,6362599.00,14386230.00,6977633.50,27014176.00,3334159.00,4670499.00,8904729.00,15029603.00,2942733.00,41042264.00,13645267.00,12616149.00,6400792.00
3192,cholesterol sulfate,Lipid,Sterol,35324,LC/MS Polar,100001606,681,465.3043,65076,2864-50-8,C18043,HMDB00653,3219075.00,2191929.00,1651333.00,5555913.00,4387783.00,4338974.00,5436399.00,3838186.00,7100502.00,1362444.00,2082397.13,3407783.00,4707566.00,1809303.00,9838083.00,4609251.00,4761324.00,2638124.00
