PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,                                      Group HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
1445,alpha-ketoglutarate,Energy,TCA Cycle,528,LC/MS Polar,93,2700,145.0143,51,305-72-6;328-50-7;22202-68-2,C00026,HMDB0000208,21443122,26512504,29470060,24812292,65006572,30879644,106063760,72675560,107824808,33959388,27170356,57854212,48994176,50392684,48095088,91776384,54902992,210407232
3463,alpha-muricholate,Lipid,Primary Bile Acid Metabolism,34092,LC/MS Neg,100001280,4765,407.2803,53477700,2393-58-0,C17647,HMDB0000506,517092,1043180,682634,121271,1490766,784573,517891,1708774,627415,2146584,9581729,3278347,1435699.75,2267293,925353,438136.56,2936686,14651865
4357,alpha-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,1561,LC/MS Pos Late,1105,2522,430.3782,86472,59-02-9;10191-41-0,C02477,HMDB0001893,1434171,2061911.88,811183,5492880,30715246,4221057,56430672,1306730,2594930,8314156,1608314,2658700,32081814,64688132,565423,8416495,9759982,2034254
87,anserine,Amino Acid,Histidine Metabolism,15747,LC/MS Pos Early,100000044,2924,241.1295,112072,10030-52-1,C01262,HMDB0000194,3634654,3933657,5660264,3786991,6570489,5472376,5716585.5,5358050,5660219,6742201,4176000.75,7135296,5654011,10751988,4211174,5097682,3364814.75,4601439
275,anthranilate,Amino Acid,Tryptophan Metabolism,4970,LC/MS Pos Early,1258,2606,138.055,227,118-92-3,C00108,HMDB0001123,999516.94,846397,1278020,1012730,1190878,833268,1400484,1430654.88,1181482,1106715,1516503.88,1174270,1109135,1339792,1435915,865256,1412300,1965503
1269,arabinose,Carbohydrate,Pentose Metabolism,575,LC/MS Polar,828,1804.5,195.051,66308,28697-53-2,C00216,HMDB0029942,611161,,195750,105028,688558,366859.03,,473185,1252033,,,514595.97,642773,173440,1004346,1145936,1074807,953702
1277,arabitol/xylitol,Carbohydrate,Pentose Metabolism,48885,LC/MS Polar,100006430,1932.4,151.0612,6912;94154,,"C00542,C01904,C00379","HMDB0002917,HMDB0001851,HMDB0000568",1041690.06,1181495,425233,350580,667123,445510,903642.94,552436,1053547,616627,869994,528909,755433,539170,400519.03,2382273,645415,992766
1283,arabonate/xylonate,Carbohydrate,Pentose Metabolism,48255,LC/MS Polar,100006115,2700,165.0405,122045;6602431,,"C00502,C05411",HMDB0000539,2557433,1371663,956626,856557,2178874,755157,3216646,1673152,5719309,2300212,835318,2494769,3556462,1869527,971721,5368713,2819267,3845530
1517,arachidate (20:0),Lipid,Long Chain Saturated Fatty Acid,1118,LC/MS Neg,893,6240,311.2956,10467,506-30-9,C06425,HMDB0002212,28870144,31326448,31822930,22624354,20680276,22555420,27022460,28474732,22500682,25988900,25731604,29060926,23390516,32293702,25017996,21271448,25594654,32918230
1573,arachidonate (20:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1110,LC/MS Neg,229,5535,303.233,444899,506-32-1,C00219,HMDB0001043,99964616,86088352,116494952,160221840,59891804,101456432,119307552,125085776,53411080,105171920,82807424,145846768,83729640,133394584,116197936,60911380,153387088,180427904
1894,arachidonoylcarnitine (C20:4),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57518,LC/MS Pos Late,100015837,1353,448.3422,136212424,,,HMDB0006455,478075,520512.97,563896,855650,822317,901669,1129897,1502189,1056770,808698,644817,1042943,1038526,969244,1923617,800642,1318965,3489804
1867,arachidoylcarnitine (C20)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57513,LC/MS Pos Late,100015833,1512,456.4047,53477833,,,HMDB0006460,102344,145405,115771,120053,133833,107559,249891,210515,154962,143260,126986,155747,188990,131853,81423,185204,191402,116562
522,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,57461,LC/MS Pos Early,100002769,2150,176.103,160437,157-07-3,,HMDB0003148,636479,879462,,400186,261529,198852,497126,,797558,404076,,307450,266551,314946,,1307179,,388243
483,arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1638,LC/MS Pos Early,231,2825,175.119,6322,1119-34-2,C00062,HMDB0000517,909324736,553258368,1637668480,840142528,1636801152,1464718336,1358680448,1498950016,1334055680,1452120704,1646731904,1398221184,1389834880,1372433664,1311554944,624337792,1714144384,1274363264
4345,ascorbic acid 2-sulfate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63590,LC/MS Polar,100009329,3042,254.9816,54676864,,,HMDB0060649,148925,170841,111814,196787,219385,139540,440559,263408,403883,205078,138721,218755.02,295005,202287,133176,355186,258381,391879
4346,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63687,LC/MS Polar,100020409,2025,254.9815,11425365,,,,11340988,17368972,6993751.5,10691413,13278686,9234578,20533228,12858643,20971700,10551002,9591651,12761681,15085312,10974722,5773814,23323236,12598838,15652541
40,asparagine,Amino Acid,Alanine and Aspartate Metabolism,512,LC/MS Pos Early,917,1225,133.0608,6267,70-47-3,C00152,HMDB0000168,80822480,42779828,201709728,117052512,221443776,246879072,297763200,163261872,186547904,105976736,249473360,202881248,130959344,159774048,161196112,32096900,185294128,375145664
36,aspartate,Amino Acid,Alanine and Aspartate Metabolism,443,LC/MS Pos Early,234,1165,134.0448,5960,56-84-8,C00049,HMDB0000191,143789840,74140384,43066912,46304512,58863296,53717884,39140552,97138232,56625312,84673440,66449012,64637008,28841532,58974956,20612244,41930000,49205096,72223480
1679,azelate (C9-DC),Lipid,"Fatty Acid, Dicarboxylate",18362,LC/MS Neg,2029,1276,187.0976,2266,123-99-9,C08261,HMDB0000784,3121412,2183313,1731949,2340133,1555398,1720969,2829600,2863126,2383795,1537185,2586195,1451023,1392116,1265647,1585548,2433945,1874483,1927248
3100,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Dihydrosphingomyelins,57331,LC/MS Pos Late,100009026,3300,789.6844,44260132,,,HMDB0012091,405634,501717,306060,275938,236981,405733,283970,367802,295844,296181,292913,326481.03,377354,237061,106736,279550,384850,114199
3106,behenoyl sphingomyelin (d18:1/22:0)*,Lipid,Sphingomyelins,48492,LC/MS Pos Late,100006294,3250,787.6688,44260125,,,HMDB0012103,42825044,66307780,36926048,37655664,40398376,34158964,62103488,37623876,44877524,38563736,45333292,48781192,58216312,46921560,13516024,55711088,51541516,14067840
1868,behenoylcarnitine (C22)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57514,LC/MS Pos Late,100015832,1561,484.436,71464577,,,HMDB0062468,,,,,,50407,60121,53073,42951,66289,60834,83257,96591,63468,,,60500,47368
4473,benzoate,Xenobiotics,Benzoate Metabolism,15778,LC/MS Neg,100000008,1750,121.0295,243,65-85-0,C00180,HMDB0001870,2531922,2374360,2695248,3620772,3587379.75,2776648,2937476,2822610,2867589,3359709,3361082,2903806,3764466,3934789.25,3422358,2843653,4024709,3657748.75
6186,benzoylcarnitine*,Xenobiotics,Chemical,43265,LC/MS Pos Early,100004555,3041,266.1387,,105450-08-6,,,56432,,48299,45930,60391,29772,,41960,64768,,,,,,185087,,60313,158960
363,beta-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",12129,LC/MS Polar,1442,1149.8,117.0557,69362,625-08-1,,HMDB0000754,426403,1588960,1740865,2635266.75,2371817,1768290,2846511,2279339,3570757,2688326.25,2519649,2332582,3424372,2904102,2789804,2192271,2958033,3769122
3462,beta-muricholate,Lipid,Primary Bile Acid Metabolism,31885,LC/MS Neg,100001066,4794,407.2803,5283853,2393-59-1,C17726,HMDB0000415,6981193,7502111,7636975,2164644,23952392,23105044,11258985,60678164,18292144,29054216,163863664,36933072,19681386,50285908,28708884,7493434,66647276,162671424
7,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",3141,LC/MS Pos Early,799,1064,118.0863,247,107-43-7,C00719,HMDB0000043,3912083712,1888413568,2203957760,2406475008,2427931648,2209275392,1641758720,1789911424,1335627520,1865168000,1290978304,1685459968,1241368704,1759522048,2086720640,1690942720,2197927680,2638934784
6442,"bilirubin degradation product, C17H18N2O4 (2)",Partially Characterized Molecules,Partially Characterized Molecules,64407,LC/MS Neg,100022006,4793,313.1194,,,,,,,,413150,178345,,269740,,63027,,120479,,186230,142861,225034,,,2496391
6443,"bilirubin degradation product, C17H18N2O4 (3)",Partially Characterized Molecules,Partially Characterized Molecules,64408,LC/MS Neg,100022007,4906,313.1194,,,,,,,36961,416129,250075,190945,345898,,129676,,145335,60157,208812,234821,284503,,47808,2213819
6444,"bilirubin degradation product, C17H20N2O5 (1)",Partially Characterized Molecules,Partially Characterized Molecules,64405,LC/MS Neg,100022008,3756,331.1299,,,,,,,,225898,86445,82450,164966,55434,95086.99,,48964,21779,126636.99,72068,210264,,,1852652
6445,"bilirubin degradation product, C17H20N2O5 (2)",Partially Characterized Molecules,Partially Characterized Molecules,64406,LC/MS Neg,100022009,3890,331.1299,,,,,,,,263204,74719,91417,209743,47135,105780,,42854,,139067,58391,304248,,,2109855
4408,biliverdin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,2137,LC/MS Neg,250,4695.6,581.2406,5280353,55482-27-4;55482-27-4,C00500,HMDB0001008,,,91051,118714.99,,64731,48995,,42054,,28126,35618,37643,29170,415101.03,,,510557
4387,biopterin,Cofactors and Vitamins,Tetrahydrobiopterin Metabolism,12358,LC/MS Polar,1548,2110,236.0789,445040,22150-76-1,C06313,HMDB0000468,193177,213681,158570,227334.98,289808,268662,167243,106908,212901,249759.98,137513,214291,325576,233440,155922,271398,287357,309764
1693,branched chain 14:0 dicarboxylic acid,Lipid,"Fatty Acid, Dicarboxylate",63191,LC/MS Neg,100021374,3849,257.1758,,,,,288048,159159,287016,320946,364163,302223,822824,589439,355201,380236.03,594722,325201,314727,378734,957455.06,414853.03,527934,916528
1487,butyrate/isobutyrate (4:0),Lipid,Short Chain Fatty Acid,40605,LC/MS Neg,1143,1062,87.0452,264,109-92-6,C00246,HMDB0000039,34825456,20816780,110962240,43266672,161354096,115806360,165027712,116452464,135449728,200752112,149771056,117888040,102523312,140562016,62598772,26198764,146637824,171127552
1768,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),32412,LC/MS Pos Early,100001054,2860,232.1543,439829,25576-40-3,C02862,HMDB0002013,69242432,96422816,16842288,35849888,34201148,17967270,44886424,32335100,26749308,16172110,21439256,16170946,12991485,16470407,33548972,335985216,22552168,27583492
1769,butyrylglycine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),31850,LC/MS Neg,100001151,1470,144.0666,88412,20208-73-5,,HMDB0000808,12064096,10608273,2384065,3456835,4114289,2319287,8683408,5321821,4028817.75,3271160,6152848,3802744,3024304,2944560,2942693,107526176,6231236,2844020
261,C-glycosyltryptophan,Amino Acid,Tryptophan Metabolism,48782,LC/MS Neg,100006379,1777,365.1354,10981970,180509-18-6,,HMDB0240296,121029.99,117343,104363,141166,179721.02,135993,244361,297377,279226,211378.98,117915,160640,173477,135330,119621,185401,192152,152125
134,cadaverine,Amino Acid,Lysine Metabolism,15308,LC/MS Pos Early,100000110,3036,103.123,273,462-94-2;1476-39-7,C01672,HMDB0002322,241214,299332,187827,328509,202262,176389,302163,402742,261358.98,261827.02,238336,175854,246011.02,219275,271665,162613,186024,182949
5200,caffeic acid sulfate,Xenobiotics,Food Component/Plant,53254,LC/MS Polar,100009337,1307,258.9918,21668705,,,HMDB0041708,1373736,1823575.88,1439624.88,1357838,2898643,1224664,3897586,1930588.13,2630990,2063729.88,742702,1136259,806290.94,1057678,954928,2252079,2083594.13,1142548
3223,campesterol,Lipid,Sterol,33997,LC/MS Pos Late,100001269,2873,383.3672,173183,474-62-4,C01789,HMDB0002869,302913,352485,338505,362040,552478,325851,763615,487389,546840,441503,372685,547455,388228,294522,351327,507870.97,443744,302186
1489,caproate (6:0),Lipid,Medium Chain Fatty Acid,32489,LC/MS Neg,926,2713.7,115.0765,8892,142-62-1,C01585,HMDB0000535,3146812,2687597,2129321,2244507,2585947,2871075,3853483,6678651.5,4364947,5486813,2498664,2751497,2773951,4879587,2648094,3584965,2651597,3034041
1491,caprylate (8:0),Lipid,Medium Chain Fatty Acid,32492,LC/MS Neg,932,4362,143.1078,379,124-07-2,C06423,HMDB0000482,1564295,1056405,1088070,1511136,1284975,1496210,1736033,1596517,3947900,1146942,3407640,3897568,1153209,1255274,2111014,1838486,1862417,2106973
1932,carnitine,Lipid,Carnitine Metabolism,15500,LC/MS Polar,100000007,2947,206.1034,288,461-05-2,"C00487,C00308",HMDB0000062,1937822.88,1927972,1712856,2163643,3390824,2043953,3371448,3900233,4305518,3153490,1359263,2137157,2267841,2498708,1484745,1710908,1865056,3098778
84,carnosine,Amino Acid,Histidine Metabolism,1768,LC/MS Pos Early,249,2942,227.1139,439224,305-84-0,C00386,HMDB0000033,3854401,2758797,3821803,3026646,5040536,4241270,5555474,5299594,5201338,5326523,2904175,4748108,4165570,6580219,3587722,4336820,3549410,3706485
237,catechol glucuronide,Amino Acid,Tyrosine Metabolism,53243,LC/MS Neg,100009326,1742,285.0616,75124209,,,,176241,97305,116768,159380,192087,122495,267194,202580.98,135410,187711,242895,135731,63104,152884,160119,215360,214873,106977
4495,catechol sulfate,Xenobiotics,Benzoate Metabolism,35320,LC/MS Neg,100001605,1906,188.9863,3083879,4918-96-1,,HMDB0059724,78490024,40643212,69578168,65639988,85583224,54331064,102562016,75294840,59887648,52130284,78190568,53779080,28646228,50355140,81207248,67501144,81469296,60403672
3051,"ceramide (d16:1/24:1, d18:1/22:1)*",Lipid,Ceramides,57437,LC/MS Pos Late,100015727,3850,620.5976,,,,,166002,543700,381118.97,731708,528678,623324,1522635.13,490196,696269,390962,901588,957722,1030029,1045838,989109,1462997,881454,274472
3050,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",Lipid,Ceramides,57440,LC/MS Pos Late,100015755,3920,594.582,,,,,387477,381427,364900.03,286501,313489,302698,423716,331450.03,241323,96650,281196,352181,251506.02,325214,202415,293326,500853,76438
3052,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,57443,LC/MS Pos Late,100015744,3858,646.6133,,,,,988846,1013610,1131579,1816189,1458450,1483691.88,2083589.13,1414440,1342186,996343,1114944,1139652,1387515,1529361,1168165,1702734,2362358,1324485
3455,chenodeoxycholate,Lipid,Primary Bile Acid Metabolism,1563,LC/MS Neg,1123,5264,391.2854,10133,474-24-9;474-25-9,C02528,HMDB0000518,702128,980888,825056,231258.98,1591332,1124229,751197,2472918,953085,2673832,9238623,2486275,2414003,4990226,1971104,822990,5016224,14887912
2202,chiro-inositol,Lipid,Inositol Metabolism,37112,LC/MS Polar,100001859,3191.2,225.0616,,643-12-9,C19891,HMDB0240209,694589.06,574250,630760,391043,997264.06,541027,1192923,894656.94,1230887,889548.06,537698,689340,490774,605603,466430,859453,794536,829072
3452,cholate,Lipid,Primary Bile Acid Metabolism,22842,LC/MS Neg,136,5165,407.2803,221493,81-25-4,C00695,HMDB0000619,6543553,3350433,12667800,1180076,44731220,17496380,10782869,116487160,29268736,31892802,188076656,112111480,32736248,80830776,65739008,7745568,134070880,375999328
3191,cholesterol,Lipid,Sterol,63,LC/MS Pos Late,266,2707,369.3516,6432564;11025495;5997,57-88-5,C00187,HMDB0000067,44220956,46250452,43516004,43090632,56443044,33543526,66561532,49906356,49443512,41734252,43215156,46317568,50781352,43846728,33775224,50617552,51517660,37027756
3192,cholesterol sulfate,Lipid,Sterol,35324,LC/MS Polar,100001606,681,465.3043,65076,2864-50-8,C18043,HMDB00653,1162802,1813986.13,1473346,1670368,1631224.13,1345657,1652486.13,1542527.88,1320079,1122019,1344214,1480554,1232616,1217426,1442003,1226928,1239328,1270247
2232,choline,Lipid,Phospholipid Metabolism,15506,LC/MS Pos Early,1256,1961,104.107,305,67-48-1,C00114,HMDB0000097,444782304,350389984,655780928,402569280,615148416,581464064,576948928,735640640,608270400,519874496,494402880,567481984,534303168,501021472,339213760,301507264,578350784,597453056
2233,phosphocholine,Lipid,Phospholipid Metabolism,34396,LC/MS Pos Early,267,700,184.0733,1014,72556-74-2,C00588,HMDB0001565,84676840,46134988,21542150,22060764,43423524,23513274,21184622,69522240,50166052,40045628,14984001,34661544,13470923,16059015,9947088,15966850,19849538,30253350
4849,cinnamate,Xenobiotics,Food Component/Plant,12115,LC/MS Neg,1259,2878,147.0452,444539,140-10-3,C00423,HMDB0000930,3638302.75,1178859,2032852,1146367,1934004,1169096,2070050.13,1219825,2604299,1060094,1438119,992293,945454.94,985665.94,3094116.75,727421,1766614,2385142
4850,cinnamoylglycine,Xenobiotics,Food Component/Plant,38637,LC/MS Neg,100002253,3127,204.0666,709625,16534-24-0,,HMDB0011621,58775136,31381132,16803340,14078234,19856616,11270961,26875294,15341870,21934716,10405148,31031932,10541437,10072102,11437360,15013903,48982036,27922260,5917065
1856,"cis-3,4-methyleneheptanoylcarnitine",Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",64389,LC/MS Pos Late,100021728,845,286.2013,,,,,,,65917,,,128808.99,226174,298003,192141.02,149036,,159868,117891,153901,280759,,166359,293433
1495,cis-4-decenoate (10:1n6)*,Lipid,Medium Chain Fatty Acid,62873,LC/MS Neg,100002796,4890,169.1234,5282726,505-90-8,,HMDB0004980,,,195575,345281,303059,635485,381329,717301,440531,439911,146514,475804,521279,484890.03,687699,,523694,1076248
1880,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",38178,LC/MS Pos Late,100002259,1057,314.2326,57357170,98930-66-6,,HMDB0013205,205170,185561,339246,328639,316046,519438,621387,868640,611406,430376,209609,444698,489068,417795,723139,247044,597974,962902
1439,citrate,Energy,TCA Cycle,1564,LC/MS Pos Early,1124,915,210.0608,311,77-92-9,C00158,HMDB0000094,50553040,31224642,43017160,39996680,65809412,50634308,76842968,73087632,73950744,39115124,43132704,47183984,55082780,45578436,54210592,59780452,72074128,102505648
1630,citronellic acid,Lipid,"Fatty Acid, Branched",64173,LC/MS Neg,100021673,4636,169.1234,10402,502-47-6,C16462,HMDB35837,1330518,749380,650847,1717436,2042052,1896383,7457989,4362266,2891102,1747620,1636010,1553441,1376943,1326308,2389227,3509341,1593406,2436721
492,citrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,2132,LC/MS Pos Early,391,1520,176.103,9750,372-75-8,C00327,HMDB0000904,293154240,218165104,259735984,279768384,356395840,333860768,378570432,338082528,276204864,282093632,332879744,306678208,273166304,296224320,309190048,261492032,428711712,455342208
3296,corticosterone,Lipid,Corticosteroids,5983,LC/MS Neg,272,5040,345.2071,5753,50-22-6,C02140,HMDB0001547,1218393,2928641.25,2457597,2439500,3306375,1278006,4635991,3474924.25,2970553,1898800,1532503,2880067,2418605,2288826,2618102.75,2332551,1314975,4054663
528,creatine,Amino Acid,Creatine Metabolism,27718,LC/MS Pos Early,1221,1947,132.0768,586,57-00-1,C00300,HMDB0000064,41986452,73163824,54062012,50743396,164340608,71053200,198834000,185598288,261577728,176950672,70527680,120024704,93000672,112399448,74707216,96200536,144811952,244248240
530,creatine phosphate,Amino Acid,Creatine Metabolism,33951,LC/MS Pos Early,100000112,660,212.0431,587;9548602,922-32-7,C02305,HMDB0001511,610619,264258,1433123,389804,801699,1030071,610895,2339216,1130353,1270473,1084119,1464318,396241,607672,922708,236751.98,866013,739403
529,creatinine,Amino Acid,Creatine Metabolism,513,LC/MS Neg,275,1071.8,112.0516,588,60-27-5,C00791,HMDB0000562,4457676,4121573,4210491,5007213,4990710,4287833,6202504,5580321.5,6445799,4559615,3870114,4859568,4876489,4768008,4907735,5760287.5,4667377,5431839.5
455,cysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1868,LC/MS Pos Early,800,1475,122.027,5862,52-90-4;56-89-3,C00097,HMDB0000574,7566173.5,2627428,6877053,8601355,7953219,10516335,5138432,4730533,4646318,3817682.75,13214722,7526519.5,8453044,9208826,3872489.75,5775905,6814466,5567710
